Lugar de residencia;Medida;Valor;
Vera;Población;42563;
Vera;Confirmados total;16;
Vera;Defunciones total;2;
Vera;Confirmados < 14 días;0;
Antas;Población;3182;
Antas;Confirmados total;1;
Antas;Defunciones total;;
Antas;Confirmados < 14 días;0;
Bédar;Población;971;
Bédar;Confirmados total;;
Bédar;Defunciones total;;
Bédar;Confirmados < 14 días;;
Gallardos (Los);Población;2794;
Gallardos (Los);Confirmados total;;
Gallardos (Los);Defunciones total;;
Gallardos (Los);Confirmados < 14 días;;
Garrucha;Población;9212;
Garrucha;Confirmados total;4;
Garrucha;Defunciones total;;
Garrucha;Confirmados < 14 días;0;
Mojácar;Población;6403;
Mojácar;Confirmados total;3;
Mojácar;Defunciones total;;
Mojácar;Confirmados < 14 días;0;
Turre;Población;3549;
Turre;Confirmados total;1;
Turre;Defunciones total;;
Turre;Confirmados < 14 días;0;
Vera;Población;16452;
Vera;Confirmados total;7;
Vera;Defunciones total;2;
Vera;Confirmados < 14 días;0;
Poniente de Almería;Población;265153;
Poniente de Almería;Confirmados total;200;
Poniente de Almería;Defunciones total;20;
Poniente de Almería;Confirmados < 14 días;12;
Adra;Población;25148;
Adra;Confirmados total;7;
Adra;Defunciones total;1;
Adra;Confirmados < 14 días;0;
Adra;Población;25148;
Adra;Confirmados total;7;
Adra;Defunciones total;1;
Adra;Confirmados < 14 días;0;
Berja;Población;23468;
Berja;Confirmados total;14;
Berja;Defunciones total;2;
Berja;Confirmados < 14 días;0;
Alcolea;Población;825;
Alcolea;Confirmados total;;
Alcolea;Defunciones total;;
Alcolea;Confirmados < 14 días;;
Bayárcal;Población;317;
Bayárcal;Confirmados total;;
Bayárcal;Defunciones total;;
Bayárcal;Confirmados < 14 días;;
Berja;Población;12415;
Berja;Confirmados total;1;
Berja;Defunciones total;;
Berja;Confirmados < 14 días;0;
Dalías;Población;4006;
Dalías;Confirmados total;13;
Dalías;Defunciones total;2;
Dalías;Confirmados < 14 días;0;
Fondón;Población;989;
Fondón;Confirmados total;;
Fondón;Defunciones total;;
Fondón;Confirmados < 14 días;;
Láujar de Andarax;Población;1536;
Láujar de Andarax;Confirmados total;;
Láujar de Andarax;Defunciones total;;
Láujar de Andarax;Confirmados < 14 días;;
Paterna del Río;Población;371;
Paterna del Río;Confirmados total;;
Paterna del Río;Defunciones total;;
Paterna del Río;Confirmados < 14 días;;
Balanegra;Población;3009;
Balanegra;Confirmados total;;
Balanegra;Defunciones total;;
Balanegra;Confirmados < 14 días;;
El Ejido;Población;83594;
El Ejido;Confirmados total;44;
El Ejido;Defunciones total;4;
El Ejido;Confirmados < 14 días;5;
Ejido (El);Población;83594;
Ejido (El);Confirmados total;44;
Ejido (El);Defunciones total;4;
Ejido (El);Confirmados < 14 días;5;
Roquetas de Mar;Población;97894;
Roquetas de Mar;Confirmados total;116;
Roquetas de Mar;Defunciones total;11;
Roquetas de Mar;Confirmados < 14 días;5;
Enix;Población;466;
Enix;Confirmados total;;
Enix;Defunciones total;;
Enix;Confirmados < 14 días;;
Felix;Población;628;
Felix;Confirmados total;;
Felix;Defunciones total;;
Felix;Confirmados < 14 días;;
Roquetas de Mar;Población;96800;
Roquetas de Mar;Confirmados total;116;
Roquetas de Mar;Defunciones total;11;
Roquetas de Mar;Confirmados < 14 días;5;
Vícar;Población;35049;
Vícar;Confirmados total;19;
Vícar;Defunciones total;2;
Vícar;Confirmados < 14 días;2;
Mojonera (La);Población;9021;
Mojonera (La);Confirmados total;4;
Mojonera (La);Defunciones total;;
Mojonera (La);Confirmados < 14 días;0;
Vícar;Población;26028;
Vícar;Confirmados total;15;
Vícar;Defunciones total;2;
Vícar;Confirmados < 14 días;2;
Cádiz;Población;1240155;
Cádiz;Confirmados total;1255;
Cádiz;Defunciones total;107;
Cádiz;Confirmados < 14 días;157;
Campo de Gibraltar;Población;270879;
Campo de Gibraltar;Confirmados total;237;
Campo de Gibraltar;Defunciones total;28;
Campo de Gibraltar;Confirmados < 14 días;43;
Algeciras;Población;121957;
Algeciras;Confirmados total;147;
Algeciras;Defunciones total;16;
Algeciras;Confirmados < 14 días;24;
Algeciras;Población;121957;
Algeciras;Confirmados total;147;
Algeciras;Defunciones total;16;
Algeciras;Confirmados < 14 días;24;
Jimena de la Frontera;Población;12753;
Jimena de la Frontera;Confirmados total;6;
Jimena de la Frontera;Defunciones total;1;
Jimena de la Frontera;Confirmados < 14 días;0;
Castellar de la Frontera;Población;3049;
Castellar de la Frontera;Confirmados total;;
Castellar de la Frontera;Defunciones total;;
Castellar de la Frontera;Confirmados < 14 días;;
Jimena de la Frontera;Población;6951;
Jimena de la Frontera;Confirmados total;6;
Jimena de la Frontera;Defunciones total;1;
Jimena de la Frontera;Confirmados < 14 días;0;
San Martín del Tesorillo;Población;2753;
San Martín del Tesorillo;Confirmados total;;
San Martín del Tesorillo;Defunciones total;;
San Martín del Tesorillo;Confirmados < 14 días;;
La Línea de la Concepción;Población;63147;
La Línea de la Concepción;Confirmados total;27;
La Línea de la Concepción;Defunciones total;1;
La Línea de la Concepción;Confirmados < 14 días;6;
Línea de la Concepción (La);Población;63147;
Línea de la Concepción (La);Confirmados total;27;
Línea de la Concepción (La);Defunciones total;1;
Línea de la Concepción (La);Confirmados < 14 días;6;
Los Barrios;Población;23642;
Los Barrios;Confirmados total;23;
Los Barrios;Defunciones total;5;
Los Barrios;Confirmados < 14 días;6;
Barrios (Los);Población;23642;
Barrios (Los);Confirmados total;23;
Barrios (Los);Defunciones total;5;
Barrios (Los);Confirmados < 14 días;6;
San Roque;Población;31218;
San Roque;Confirmados total;16;
San Roque;Defunciones total;1;
San Roque;Confirmados < 14 días;4;
San Roque;Población;31218;
San Roque;Confirmados total;16;
San Roque;Defunciones total;1;
San Roque;Confirmados < 14 días;4;
Tarifa;Población;18162;
Tarifa;Confirmados total;18;
Tarifa;Defunciones total;4;
Tarifa;Confirmados < 14 días;3;
Tarifa;Población;18162;
Tarifa;Confirmados total;18;
Tarifa;Defunciones total;4;
Tarifa;Confirmados < 14 días;3;
Bahía de Cádiz-La Janda;Población;512524;
Bahía de Cádiz-La Janda;Confirmados total;519;
Bahía de Cádiz-La Janda;Defunciones total;25;
Bahía de Cádiz-La Janda;Confirmados < 14 días;49;
Barbate;Población;22518;
Barbate;Confirmados total;4;
Barbate;Defunciones total;;
Barbate;Confirmados < 14 días;0;
Barbate;Población;22518;
Barbate;Confirmados total;4;
Barbate;Defunciones total;;
Barbate;Confirmados < 14 días;0;
Cádiz (zbs);Población;116027;
Cádiz (zbs);Confirmados total;158;
Cádiz (zbs);Defunciones total;5;
Cádiz (zbs);Confirmados < 14 días;21;
Cádiz (capital);Población;116027;
Cádiz (capital);Confirmados total;158;
Cádiz (capital);Defunciones total;5;
Cádiz (capital);Confirmados < 14 días;21;
Chiclana;Población;84489;
Chiclana;Confirmados total;48;
Chiclana;Defunciones total;6;
Chiclana;Confirmados < 14 días;1;
Chiclana de la Frontera;Población;84489;
Chiclana de la Frontera;Confirmados total;48;
Chiclana de la Frontera;Defunciones total;6;
Chiclana de la Frontera;Confirmados < 14 días;1;
Conil;Población;22529;
Conil;Confirmados total;6;
Conil;Defunciones total;2;
Conil;Confirmados < 14 días;1;
Conil de la Frontera;Población;22529;
Conil de la Frontera;Confirmados total;6;
Conil de la Frontera;Defunciones total;2;
Conil de la Frontera;Confirmados < 14 días;1;
Medina-Sidonia;Población;29326;
Medina-Sidonia;Confirmados total;13;
Medina-Sidonia;Defunciones total;;
Medina-Sidonia;Confirmados < 14 días;1;
Alcalá de los Gazules;Población;5219;
Alcalá de los Gazules;Confirmados total;8;
Alcalá de los Gazules;Defunciones total;;
Alcalá de los Gazules;Confirmados < 14 días;0;
Benalup-Casas Viejas;Población;6929;
Benalup-Casas Viejas;Confirmados total;1;
Benalup-Casas Viejas;Defunciones total;;
Benalup-Casas Viejas;Confirmados < 14 días;0;
Medina Sidonia;Población;11708;
Medina Sidonia;Confirmados total;3;
Medina Sidonia;Defunciones total;;
Medina Sidonia;Confirmados < 14 días;1;
Paterna de Rivera;Población;5470;
Paterna de Rivera;Confirmados total;1;
Paterna de Rivera;Defunciones total;;
Paterna de Rivera;Confirmados < 14 días;0;
Puerto de Santa María;Población;88405;
Puerto de Santa María;Confirmados total;55;
Puerto de Santa María;Defunciones total;1;
Puerto de Santa María;Confirmados < 14 días;5;
Puerto de Santa María (El);Población;88405;
Puerto de Santa María (El);Confirmados total;55;
Puerto de Santa María (El);Defunciones total;1;
Puerto de Santa María (El);Confirmados < 14 días;5;
Puerto Real;Población;41627;
Puerto Real;Confirmados total;44;
Puerto Real;Defunciones total;2;
Puerto Real;Confirmados < 14 días;6;
Puerto Real;Población;41627;
Puerto Real;Confirmados total;44;
Puerto Real;Defunciones total;2;
Puerto Real;Confirmados < 14 días;6;
San Fernando;Población;94979;
San Fernando;Confirmados total;189;
San Fernando;Defunciones total;9;
San Fernando;Confirmados < 14 días;14;
San Fernando;Población;94979;
San Fernando;Confirmados total;189;
San Fernando;Defunciones total;9;
San Fernando;Confirmados < 14 días;14;
Vejer de la Frontera;Población;12624;
Vejer de la Frontera;Confirmados total;2;
Vejer de la Frontera;Defunciones total;;
Vejer de la Frontera;Confirmados < 14 días;0;
Vejer de la Frontera;Población;12624;
Vejer de la Frontera;Confirmados total;2;
Vejer de la Frontera;Defunciones total;;
Vejer de la Frontera;Confirmados < 14 días;0;
Jerez-Costa Noroeste;Población;341111;
Jerez-Costa Noroeste;Confirmados total;341;
Jerez-Costa Noroeste;Defunciones total;37;
Jerez-Costa Noroeste;Confirmados < 14 días;58;
Chipiona;Población;19123;
Chipiona;Confirmados total;12;
Chipiona;Defunciones total;;
Chipiona;Confirmados < 14 días;1;
Chipiona;Población;19123;
Chipiona;Confirmados total;12;
Chipiona;Defunciones total;;
Chipiona;Confirmados < 14 días;1;
Jerez;Población;217167;
Jerez;Confirmados total;251;
Jerez;Defunciones total;34;
Jerez;Confirmados < 14 días;46;
Jerez de la Frontera;Población;212749;
Jerez de la Frontera;Confirmados total;248;
Jerez de la Frontera;Defunciones total;34;
Jerez de la Frontera;Confirmados < 14 días;46;
San José del Valle;Población;4418;
San José del Valle;Confirmados total;3;
San José del Valle;Defunciones total;;
San José del Valle;Confirmados < 14 días;0;
Rota;Población;29109;
Rota;Confirmados total;26;
Rota;Defunciones total;3;
Rota;Confirmados < 14 días;2;
Rota;Población;29109;
Rota;Confirmados total;26;
Rota;Defunciones total;3;
Rota;Confirmados < 14 días;2;
Sanlúcar de Barrameda;Población;75712;
Sanlúcar de Barrameda;Confirmados total;52;
Sanlúcar de Barrameda;Defunciones total;;
Sanlúcar de Barrameda;Confirmados < 14 días;9;
Sanlúcar de Barrameda;Población;68684;
Sanlúcar de Barrameda;Confirmados total;32;
Sanlúcar de Barrameda;Defunciones total;;
Sanlúcar de Barrameda;Confirmados < 14 días;5;
Trebujena;Población;7028;
Trebujena;Confirmados total;20;
Trebujena;Defunciones total;;
Trebujena;Confirmados < 14 días;4;
Sierra de Cádiz;Población;115641;
Sierra de Cádiz;Confirmados total;158;
Sierra de Cádiz;Defunciones total;17;
Sierra de Cádiz;Confirmados < 14 días;7;
Alcalá del Valle;Población;7815;
Alcalá del Valle;Confirmados total;68;
Alcalá del Valle;Defunciones total;11;
Alcalá del Valle;Confirmados < 14 días;0;
Alcalá del Valle;Población;5046;
Alcalá del Valle;Confirmados total;64;
Alcalá del Valle;Defunciones total;11;
Alcalá del Valle;Confirmados < 14 días;0;
Setenil de las Bodegas;Población;2769;
Setenil de las Bodegas;Confirmados total;4;
Setenil de las Bodegas;Defunciones total;;
Setenil de las Bodegas;Confirmados < 14 días;0;
Arcos de la Frontera;Población;35973;
Arcos de la Frontera;Confirmados total;12;
Arcos de la Frontera;Defunciones total;2;
Arcos de la Frontera;Confirmados < 14 días;2;
Algar;Población;1413;
Algar;Confirmados total;2;
Algar;Defunciones total;;
Algar;Confirmados < 14 días;0;
Arcos de la Frontera;Población;30700;
Arcos de la Frontera;Confirmados total;10;
Arcos de la Frontera;Defunciones total;2;
Arcos de la Frontera;Confirmados < 14 días;2;
Espera;Población;3860;
Espera;Confirmados total;;
Espera;Defunciones total;;
Espera;Confirmados < 14 días;;
Olvera;Población;17592;
Olvera;Confirmados total;6;
Olvera;Defunciones total;2;
Olvera;Confirmados < 14 días;0;
Algodonales;Población;5550;
Algodonales;Confirmados total;2;
Algodonales;Defunciones total;1;
Algodonales;Confirmados < 14 días;0;
Gastor (El);Población;1752;
Gastor (El);Confirmados total;1;
Gastor (El);Defunciones total;;
Gastor (El);Confirmados < 14 días;0;
Olvera;Población;8113;
Olvera;Confirmados total;3;
Olvera;Defunciones total;1;
Olvera;Confirmados < 14 días;0;
Torre Alháquime;Población;790;
Torre Alháquime;Confirmados total;;
Torre Alháquime;Defunciones total;;
Torre Alháquime;Confirmados < 14 días;;
Zahara;Población;1387;
Zahara;Confirmados total;;
Zahara;Defunciones total;;
Zahara;Confirmados < 14 días;;
Ubrique;Población;19750;
Ubrique;Confirmados total;52;
Ubrique;Defunciones total;1;
Ubrique;Confirmados < 14 días;2;
Benaocaz;Población;671;
Benaocaz;Confirmados total;1;
Benaocaz;Defunciones total;;
Benaocaz;Confirmados < 14 días;0;
Grazalema;Población;2027;
Grazalema;Confirmados total;1;
Grazalema;Defunciones total;;
Grazalema;Confirmados < 14 días;0;
Ubrique;Población;16597;
Ubrique;Confirmados total;48;
Ubrique;Defunciones total;1;
Ubrique;Confirmados < 14 días;2;
Villaluenga del Rosario;Población;455;
Villaluenga del Rosario;Confirmados total;2;
Villaluenga del Rosario;Defunciones total;;
Villaluenga del Rosario;Confirmados < 14 días;0;
Villamartín;Población;34511;
Villamartín;Confirmados total;20;
Villamartín;Defunciones total;1;
Villamartín;Confirmados < 14 días;3;
Bornos;Población;7670;
Bornos;Confirmados total;4;
Bornos;Defunciones total;;
Bornos;Confirmados < 14 días;0;
Bosque (El);Población;2145;
Bosque (El);Confirmados total;;
Bosque (El);Defunciones total;;
Bosque (El);Confirmados < 14 días;;
Prado del Rey;Población;5605;
Prado del Rey;Confirmados total;5;
Prado del Rey;Defunciones total;1;
Prado del Rey;Confirmados < 14 días;0;
Puerto Serrano;Población;6941;
Puerto Serrano;Confirmados total;;
Puerto Serrano;Defunciones total;;
Puerto Serrano;Confirmados < 14 días;;
Villamartín;Población;12150;
Villamartín;Confirmados total;11;
Villamartín;Defunciones total;;
Villamartín;Confirmados < 14 días;3;
Córdoba;Población;786635;
Córdoba;Confirmados total;1404;
Córdoba;Defunciones total;96;
Córdoba;Confirmados < 14 días;115;
Córdoba (distrito);Población;325701;
Córdoba (distrito);Confirmados total;631;
Córdoba (distrito);Defunciones total;31;
Córdoba (distrito);Confirmados < 14 días;60;
Córdoba (zbs);Población;325701;
Córdoba (zbs);Confirmados total;631;
Córdoba (zbs);Defunciones total;31;
Córdoba (zbs);Confirmados < 14 días;60;
Córdoba (capital);Población;325701;
Córdoba (capital);Confirmados total;631;
Córdoba (capital);Defunciones total;31;
Córdoba (capital);Confirmados < 14 días;60;
Córdoba Sur;Población;261145;
Córdoba Sur;Confirmados total;520;
Córdoba Sur;Defunciones total;44;
Córdoba Sur;Confirmados < 14 días;45;
Aguilar;Población;13328;
Aguilar;Confirmados total;9;
Aguilar;Defunciones total;;
Aguilar;Confirmados < 14 días;0;
Aguilar de la Frontera;Población;13328;
Aguilar de la Frontera;Confirmados total;9;
Aguilar de la Frontera;Defunciones total;;
Aguilar de la Frontera;Confirmados < 14 días;0;
Baena;Población;22919;
Baena;Confirmados total;50;
Baena;Defunciones total;3;
Baena;Confirmados < 14 días;1;
Baena;Población;19284;
Baena;Confirmados total;48;
Baena;Defunciones total;3;
Baena;Confirmados < 14 días;1;
Luque;Población;2994;
Luque;Confirmados total;2;
Luque;Defunciones total;;
Luque;Confirmados < 14 días;0;
Zuheros;Población;641;
Zuheros;Confirmados total;;
Zuheros;Defunciones total;;
Zuheros;Confirmados < 14 días;;
Benamejí;Población;8698;
Benamejí;Confirmados total;8;
Benamejí;Defunciones total;1;
Benamejí;Confirmados < 14 días;0;
Benamejí;Población;4966;
Benamejí;Confirmados total;2;
Benamejí;Defunciones total;;
Benamejí;Confirmados < 14 días;0;
Encinas Reales;Población;2254;
Encinas Reales;Confirmados total;4;
Encinas Reales;Defunciones total;1;
Encinas Reales;Confirmados < 14 días;0;
Palenciana;Población;1478;
Palenciana;Confirmados total;2;
Palenciana;Defunciones total;;
Palenciana;Confirmados < 14 días;0;
Cabra;Población;30358;
Cabra;Confirmados total;44;
Cabra;Defunciones total;1;
Cabra;Confirmados < 14 días;3;
Cabra;Población;20341;
Cabra;Confirmados total;42;
Cabra;Defunciones total;1;
Cabra;Confirmados < 14 días;3;
Doña Mencía;Población;4638;
Doña Mencía;Confirmados total;2;
Doña Mencía;Defunciones total;;
Doña Mencía;Confirmados < 14 días;0;
Nueva Carteya;Población;5379;
Nueva Carteya;Confirmados total;;
Nueva Carteya;Defunciones total;;
Nueva Carteya;Confirmados < 14 días;;
Castro del Rio;Población;11138;
Castro del Rio;Confirmados total;23;
Castro del Rio;Defunciones total;3;
Castro del Rio;Confirmados < 14 días;0;
Castro del Río;Población;7809;
Castro del Río;Confirmados total;20;
Castro del Río;Defunciones total;3;
Castro del Río;Confirmados < 14 días;0;
Espejo;Población;3329;
Espejo;Confirmados total;3;
Espejo;Defunciones total;;
Espejo;Confirmados < 14 días;0;
Fernán Núñez;Población;13518;
Fernán Núñez;Confirmados total;30;
Fernán Núñez;Defunciones total;2;
Fernán Núñez;Confirmados < 14 días;1;
Fernán-Núñez;Población;9663;
Fernán-Núñez;Confirmados total;18;
Fernán-Núñez;Defunciones total;1;
Fernán-Núñez;Confirmados < 14 días;1;
Montemayor;Población;3855;
Montemayor;Confirmados total;12;
Montemayor;Defunciones total;1;
Montemayor;Confirmados < 14 días;0;
Iznájar;Población;4261;
Iznájar;Confirmados total;25;
Iznájar;Defunciones total;3;
Iznájar;Confirmados < 14 días;0;
Iznájar;Población;4261;
Iznájar;Confirmados total;25;
Iznájar;Defunciones total;3;
Iznájar;Confirmados < 14 días;0;
La Rambla;Población;18010;
La Rambla;Confirmados total;12;
La Rambla;Defunciones total;;
La Rambla;Confirmados < 14 días;2;
Guijarrosa (La);Población;1399;
