Fecha,Provincia,Distrito,Municipio,ConfirmadosPCR,ConfirmadosPCR14d,ConfirmadosTotal,Defunciones
2020-06-16,Almería,Levante-Alto Almanzora,Serón,0,NA,1,0
2020-06-16,Almería,Levante-Alto Almanzora,Sierro,NA,NA,NA,NA
2020-06-16,Almería,Levante-Alto Almanzora,Somontín,NA,NA,NA,NA
2020-06-16,Almería,Levante-Alto Almanzora,Suflí,NA,NA,NA,NA
2020-06-16,Almería,Levante-Alto Almanzora,Taberno,NA,NA,NA,NA
2020-06-16,Almería,Levante-Alto Almanzora,Tíjola,1,NA,3,0
2020-06-16,Almería,Levante-Alto Almanzora,Turre,4,NA,4,0
2020-06-16,Almería,Levante-Alto Almanzora,Urrácal,NA,NA,NA,NA
2020-06-16,Almería,Levante-Alto Almanzora,Vélez-Blanco,3,NA,3,0
2020-06-16,Almería,Levante-Alto Almanzora,Vélez-Rubio,6,NA,7,1
2020-06-16,Almería,Levante-Alto Almanzora,Vera,10,NA,12,2
2020-06-16,Almería,Levante-Alto Almanzora,Zurgena,1,NA,1,0
2020-06-16,Almería,Poniente de Almería,Adra,6,NA,11,1
2020-06-16,Almería,Poniente de Almería,Alcolea,0,NA,1,0
2020-06-16,Almería,Poniente de Almería,Balanegra,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Bayárcal,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Berja,1,NA,1,0
2020-06-16,Almería,Poniente de Almería,Dalías,14,NA,14,3
2020-06-16,Almería,Poniente de Almería,Ejido (El),41,NA,64,5
2020-06-16,Almería,Poniente de Almería,Enix,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Felix,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Fondón,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Láujar de Andarax,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Mojonera (La),4,NA,6,0
2020-06-16,Almería,Poniente de Almería,Paterna del Río,NA,NA,NA,NA
2020-06-16,Almería,Poniente de Almería,Roquetas de Mar,118,NA,151,12
2020-06-16,Almería,Poniente de Almería,Vícar,16,NA,19,2
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Alcalá de los Gazules,8,NA,8,0
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Barbate,5,NA,5,0
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Benalup-Casas Viejas,1,NA,1,0
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Cádiz (capital),160,NA,203,10
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Chiclana de la Frontera,48,NA,64,10
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Conil de la Frontera,7,NA,7,1
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Medina Sidonia,4,NA,5,0
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Paterna de Rivera,1,NA,1,0
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Puerto de Santa María (El),60,NA,79,5
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Puerto Real,44,NA,51,3
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,San Fernando,185,NA,217,18
2020-06-16,Cádiz,Bahía de Cádiz-La Janda,Vejer de la Frontera,2,NA,3,0
2020-06-16,Cádiz,Campo de Gibraltar,Algeciras,145,NA,193,19
2020-06-16,Cádiz,Campo de Gibraltar,Barrios (Los),22,NA,31,6
2020-06-16,Cádiz,Campo de Gibraltar,Castellar de la Frontera,NA,NA,NA,NA
2020-06-16,Cádiz,Campo de Gibraltar,Jimena de la Frontera,9,NA,12,1
2020-06-16,Cádiz,Campo de Gibraltar,Línea de la Concepción (La),36,NA,45,2
2020-06-16,Cádiz,Campo de Gibraltar,San Martín del Tesorillo,NA,NA,NA,NA
2020-06-16,Cádiz,Campo de Gibraltar,San Roque,17,NA,25,1
2020-06-16,Cádiz,Campo de Gibraltar,Tarifa,20,NA,26,5
2020-06-16,Cádiz,Jerez-Costa Noroeste,Chipiona,13,NA,14,0
2020-06-16,Cádiz,Jerez-Costa Noroeste,Jerez de la Frontera,264,NA,309,44
2020-06-16,Cádiz,Jerez-Costa Noroeste,Rota,25,NA,29,3
2020-06-16,Cádiz,Jerez-Costa Noroeste,San José del Valle,2,NA,3,0
2020-06-16,Cádiz,Jerez-Costa Noroeste,Sanlúcar de Barrameda,31,NA,35,1
2020-06-16,Cádiz,Jerez-Costa Noroeste,Trebujena,19,NA,27,2
2020-06-16,Cádiz,Sierra de Cádiz,Alcalá del Valle,69,NA,78,13
2020-06-16,Cádiz,Sierra de Cádiz,Algar,2,NA,2,0
2020-06-16,Cádiz,Sierra de Cádiz,Algodonales,2,NA,2,1
2020-06-16,Cádiz,Sierra de Cádiz,Arcos de la Frontera,11,NA,15,3
2020-06-16,Cádiz,Sierra de Cádiz,Benaocaz,1,NA,1,0
2020-06-16,Cádiz,Sierra de Cádiz,Bornos,5,NA,7,2
2020-06-16,Cádiz,Sierra de Cádiz,Bosque (El),NA,NA,NA,NA
2020-06-16,Cádiz,Sierra de Cádiz,Espera,NA,NA,NA,NA
2020-06-16,Cádiz,Sierra de Cádiz,Gastor (El),1,NA,1,0
2020-06-16,Cádiz,Sierra de Cádiz,Grazalema,1,NA,1,0
2020-06-16,Cádiz,Sierra de Cádiz,Olvera,3,NA,4,1
2020-06-16,Cádiz,Sierra de Cádiz,Prado del Rey,7,NA,7,2
2020-06-16,Cádiz,Sierra de Cádiz,Puerto Serrano,NA,NA,NA,NA
2020-06-16,Cádiz,Sierra de Cádiz,Setenil de las Bodegas,4,NA,5,0
2020-06-16,Cádiz,Sierra de Cádiz,Torre Alháquime,NA,NA,NA,NA
2020-06-16,Cádiz,Sierra de Cádiz,Ubrique,36,NA,54,9
2020-06-16,Cádiz,Sierra de Cádiz,Villaluenga del Rosario,1,NA,2,0
2020-06-16,Cádiz,Sierra de Cádiz,Villamartín,11,NA,15,1
2020-06-16,Cádiz,Sierra de Cádiz,Zahara,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba (distrito),Córdoba (capital),596,NA,850,41
2020-06-16,Córdoba,Córdoba Norte,Alcaracejos,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Añora,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Belalcázar,28,NA,28,6
2020-06-16,Córdoba,Córdoba Norte,Belmez,6,NA,7,2
2020-06-16,Córdoba,Córdoba Norte,Blázquez (Los),NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Cardeña,0,NA,1,0
2020-06-16,Córdoba,Córdoba Norte,Conquista,1,NA,1,0
2020-06-16,Córdoba,Córdoba Norte,Dos Torres,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Espiel,3,NA,3,0
2020-06-16,Córdoba,Córdoba Norte,Fuente la Lancha,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Fuente Obejuna,6,NA,6,0
2020-06-16,Córdoba,Córdoba Norte,Granjuela (La),NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Guijo (El),NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Hinojosa del Duque,36,NA,39,2
2020-06-16,Córdoba,Córdoba Norte,Pedroche,1,NA,1,0
2020-06-16,Córdoba,Córdoba Norte,Peñarroya-Pueblonuevo,21,NA,21,0
2020-06-16,Córdoba,Córdoba Norte,Pozoblanco,23,NA,28,1
2020-06-16,Córdoba,Córdoba Norte,Santa Eufemia,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Torrecampo,24,NA,25,5
2020-06-16,Córdoba,Córdoba Norte,Valsequillo,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Norte,Villanueva de Córdoba,3,NA,5,0
2020-06-16,Córdoba,Córdoba Norte,Villanueva del Duque,2,NA,3,0
2020-06-16,Córdoba,Córdoba Norte,Villanueva del Rey,38,NA,38,4
2020-06-16,Córdoba,Córdoba Norte,Villaralto,0,NA,1,0
2020-06-16,Córdoba,Córdoba Norte,Viso (El),1,NA,1,0
2020-06-16,Córdoba,Córdoba Sur,Aguilar de la Frontera,8,NA,11,0
2020-06-16,Córdoba,Córdoba Sur,Almedinilla,1,NA,1,0
2020-06-16,Córdoba,Córdoba Sur,Baena,42,NA,52,3
2020-06-16,Córdoba,Córdoba Sur,Benamejí,2,NA,2,0
2020-06-16,Córdoba,Córdoba Sur,Cabra,47,NA,52,1
2020-06-16,Córdoba,Córdoba Sur,Carcabuey,1,NA,2,0
2020-06-16,Córdoba,Córdoba Sur,Castro del Río,18,NA,20,3
2020-06-16,Córdoba,Córdoba Sur,Doña Mencía,3,NA,3,0
2020-06-16,Córdoba,Córdoba Sur,Encinas Reales,4,NA,4,1
2020-06-16,Córdoba,Córdoba Sur,Espejo,3,NA,3,0
2020-06-16,Córdoba,Córdoba Sur,Fernán-Núñez,17,NA,20,1
2020-06-16,Córdoba,Córdoba Sur,Fuente-Tójar,1,NA,3,0
2020-06-16,Córdoba,Córdoba Sur,Guijarrosa (La),NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Sur,Iznájar,25,NA,26,3
2020-06-16,Córdoba,Córdoba Sur,Lucena,72,NA,89,3
2020-06-16,Córdoba,Córdoba Sur,Luque,2,NA,3,0
2020-06-16,Córdoba,Córdoba Sur,Montalbán de Córdoba,2,NA,3,0
2020-06-16,Córdoba,Córdoba Sur,Montemayor,11,NA,14,1
2020-06-16,Córdoba,Córdoba Sur,Montilla,84,NA,85,11
2020-06-16,Córdoba,Córdoba Sur,Monturque,NA,NA,NA,NA
2020-06-16,Córdoba,Córdoba Sur,Moriles,3,NA,4,0
2020-06-16,Córdoba,Córdoba Sur,Nueva Carteya,0,NA,1,0
2020-06-16,Córdoba,Córdoba Sur,Palenciana,2,NA,2,0
2020-06-16,Córdoba,Córdoba Sur,Priego de Córdoba,32,NA,42,3
2020-06-16,Córdoba,Córdoba Sur,Puente Genil,33,NA,57,5
2020-06-16,Córdoba,Córdoba Sur,Rambla (La),6,NA,8,0
2020-06-16,Córdoba,Córdoba Sur,Rute,86,NA,92,15
2020-06-16,Córdoba,Córdoba Sur,Santaella,3,NA,6,0
2020-06-16,Córdoba,Córdoba Sur,Zuheros,NA,NA,NA,NA
2020-06-16,Córdoba,Guadalquivir,Adamuz,2,NA,2,0
2020-06-16,Córdoba,Guadalquivir,Almodóvar del Río,3,NA,6,0
2020-06-16,Córdoba,Guadalquivir,Bujalance,7,NA,8,0
2020-06-16,Córdoba,Guadalquivir,Cañete de las Torres,1,NA,1,0
2020-06-16,Córdoba,Guadalquivir,Carlota (La),6,NA,13,1
2020-06-16,Córdoba,Guadalquivir,Carpio (El),2,NA,3,0
2020-06-16,Córdoba,Guadalquivir,Fuente Carreteros,NA,NA,NA,NA
2020-06-16,Córdoba,Guadalquivir,Fuente Palmera,2,NA,4,0
2020-06-16,Córdoba,Guadalquivir,Guadalcázar,1,NA,4,0
2020-06-16,Córdoba,Guadalquivir,Hornachuelos,1,NA,1,1
2020-06-16,Córdoba,Guadalquivir,Montoro,6,NA,6,2
2020-06-16,Córdoba,Guadalquivir,Obejo,0,NA,1,0
2020-06-16,Córdoba,Guadalquivir,Palma del Río,5,NA,9,0
2020-06-16,Córdoba,Guadalquivir,Pedro Abad,3,NA,4,0
2020-06-16,Córdoba,Guadalquivir,Posadas,1,NA,5,0
2020-06-16,Córdoba,Guadalquivir,San Sebastián de los Ballesteros,NA,NA,NA,NA
2020-06-16,Córdoba,Guadalquivir,Valenzuela,3,NA,3,0
2020-06-16,Córdoba,Guadalquivir,Victoria (La),2,NA,2,0
2020-06-16,Córdoba,Guadalquivir,Villa del Río,4,NA,10,0
2020-06-16,Córdoba,Guadalquivir,Villafranca de Córdoba,2,NA,4,0
2020-06-16,Córdoba,Guadalquivir,Villaharta,1,NA,1,1
2020-06-16,Córdoba,Guadalquivir,Villaviciosa de Córdoba,NA,NA,NA,NA
2020-06-16,Granada,Granada (distrito),Beas de Granada,1,NA,1,0
2020-06-16,Granada,Granada (distrito),Granada (capital),1011,NA,1373,113
2020-06-16,Granada,Granada (distrito),Huétor de Santillán,3,NA,5,0
2020-06-16,Granada,Granada (distrito),Jun,15,NA,18,2
2020-06-16,Granada,Granada Nordeste,Alamedilla,1,NA,1,1
2020-06-16,Granada,Granada Nordeste,Albuñán,1,NA,1,1
2020-06-16,Granada,Granada Nordeste,Aldeire,1,NA,1,0
2020-06-16,Granada,Granada Nordeste,Alicún de Ortega,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Alquife,3,NA,3,0
2020-06-16,Granada,Granada Nordeste,Baza,10,NA,54,1
2020-06-16,Granada,Granada Nordeste,Beas de Guadix,1,NA,1,0
2020-06-16,Granada,Granada Nordeste,Benalúa,2,NA,2,0
2020-06-16,Granada,Granada Nordeste,Benamaurel,2,NA,3,0
2020-06-16,Granada,Granada Nordeste,Calahorra (La),1,NA,1,0
2020-06-16,Granada,Granada Nordeste,Caniles,1,NA,2,0
2020-06-16,Granada,Granada Nordeste,Castilléjar,0,NA,1,0
2020-06-16,Granada,Granada Nordeste,Castril,1,NA,4,1
2020-06-16,Granada,Granada Nordeste,Cogollos de Guadix,0,NA,2,0
2020-06-16,Granada,Granada Nordeste,Cortes de Baza,2,NA,2,0
2020-06-16,Granada,Granada Nordeste,Cortes y Graena,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Cuevas del Campo,1,NA,1,0
2020-06-16,Granada,Granada Nordeste,Cúllar,3,NA,5,0
2020-06-16,Granada,Granada Nordeste,Darro,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Dehesas de Guadix,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Diezma,0,NA,2,0
2020-06-16,Granada,Granada Nordeste,Dólar,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Ferreira,1,NA,1,0
2020-06-16,Granada,Granada Nordeste,Fonelas,4,NA,4,1
2020-06-16,Granada,Granada Nordeste,Freila,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Galera,1,NA,2,1
2020-06-16,Granada,Granada Nordeste,Gor,0,NA,1,1
2020-06-16,Granada,Granada Nordeste,Gorafe,1,NA,1,1
2020-06-16,Granada,Granada Nordeste,Guadix,58,NA,103,3
2020-06-16,Granada,Granada Nordeste,Huélago,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Huéneja,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Huéscar,1,NA,9,0
2020-06-16,Granada,Granada Nordeste,Jérez del Marquesado,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Lanteira,0,NA,1,0
2020-06-16,Granada,Granada Nordeste,Lugros,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Marchal,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Morelábor,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Orce,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Pedro Martínez,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Peza (La),NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Polícar,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Puebla de Don Fadrique,2,NA,3,0
2020-06-16,Granada,Granada Nordeste,Purullena,0,NA,2,0
2020-06-16,Granada,Granada Nordeste,Valle del Zalabí,2,NA,5,0
2020-06-16,Granada,Granada Nordeste,Villanueva de las Torres,NA,NA,NA,NA
2020-06-16,Granada,Granada Nordeste,Zújar,2,NA,3,0
2020-06-16,Granada,Granada Sur,Albondón,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Albuñol,3,NA,3,0
2020-06-16,Granada,Granada Sur,Almegíjar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Almuñécar,18,NA,19,1
2020-06-16,Granada,Granada Sur,Alpujarra de la Sierra,2,NA,3,1
2020-06-16,Granada,Granada Sur,Bérchules,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Bubión,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Busquístar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Cádiar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Cáñar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Capileira,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Carataunas,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Cástaras,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Guájares (Los),0,NA,1,0
2020-06-16,Granada,Granada Sur,Gualchos,7,NA,8,1
2020-06-16,Granada,Granada Sur,Ítrabo,1,NA,1,0
2020-06-16,Granada,Granada Sur,Jete,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Juviles,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Lanjarón,5,NA,5,2
2020-06-16,Granada,Granada Sur,Lentegí,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Lobras,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Lújar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Molvízar,0,NA,1,0
2020-06-16,Granada,Granada Sur,Motril,112,NA,123,9
2020-06-16,Granada,Granada Sur,Murtas,1,NA,2,1
2020-06-16,Granada,Granada Sur,Nevada,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Órgiva,7,NA,7,1
2020-06-16,Granada,Granada Sur,Otívar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Pampaneira,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Polopos,1,NA,2,0
2020-06-16,Granada,Granada Sur,Pórtugos,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Rubite,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Salobreña,9,NA,10,0
2020-06-16,Granada,Granada Sur,Soportújar,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Sorvilán,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Taha (La),1,NA,1,0
2020-06-16,Granada,Granada Sur,Torrenueva Costa,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Torvizcón,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Trevélez,1,NA,1,0
2020-06-16,Granada,Granada Sur,Turón,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Ugíjar,0,NA,1,0
2020-06-16,Granada,Granada Sur,Válor,NA,NA,NA,NA
2020-06-16,Granada,Granada Sur,Vélez de Benaudalla,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Agrón,1,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Albolote,30,NA,49,2
2020-06-16,Granada,Metropolitano de Granada,Albuñuelas,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Alfacar,14,NA,17,2
2020-06-16,Granada,Metropolitano de Granada,Algarinejo,2,NA,3,0
2020-06-16,Granada,Metropolitano de Granada,Alhama de Granada,5,NA,6,0
2020-06-16,Granada,Metropolitano de Granada,Alhendín,18,NA,21,2
2020-06-16,Granada,Metropolitano de Granada,Arenas del Rey,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Armilla,106,NA,147,14
2020-06-16,Granada,Metropolitano de Granada,Atarfe,36,NA,46,2
2020-06-16,Granada,Metropolitano de Granada,Benalúa de las Villas,1,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Cacín,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Cájar,44,NA,50,7
2020-06-16,Granada,Metropolitano de Granada,Calicasas,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Campotéjar,0,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Cenes de la Vega,22,NA,28,6
2020-06-16,Granada,Metropolitano de Granada,Chauchina,5,NA,6,0
2020-06-16,Granada,Metropolitano de Granada,Chimeneas,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Churriana de la Vega,26,NA,34,0
2020-06-16,Granada,Metropolitano de Granada,Cijuela,3,NA,4,2
2020-06-16,Granada,Metropolitano de Granada,Cogollos de la Vega,4,NA,5,2
2020-06-16,Granada,Metropolitano de Granada,Colomera,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Cúllar Vega,25,NA,27,0
2020-06-16,Granada,Metropolitano de Granada,Dehesas Viejas,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Deifontes,4,NA,6,0
2020-06-16,Granada,Metropolitano de Granada,Dílar,4,NA,6,0
2020-06-16,Granada,Metropolitano de Granada,Domingo Pérez de Granada,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Dúdar,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Dúrcal,9,NA,10,0
2020-06-16,Granada,Metropolitano de Granada,Escúzar,1,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Fornes,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Fuente Vaqueros,10,NA,12,0
2020-06-16,Granada,Metropolitano de Granada,Gabias (Las),34,NA,44,1
2020-06-16,Granada,Metropolitano de Granada,Gobernador,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Gójar,12,NA,16,2
2020-06-16,Granada,Metropolitano de Granada,Guadahortuna,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Güéjar Sierra,24,NA,25,6
2020-06-16,Granada,Metropolitano de Granada,Güevéjar,8,NA,8,1
2020-06-16,Granada,Metropolitano de Granada,Huétor Tájar,10,NA,14,0
2020-06-16,Granada,Metropolitano de Granada,Huétor Vega,31,NA,43,1
2020-06-16,Granada,Metropolitano de Granada,Íllora,5,NA,7,0
2020-06-16,Granada,Metropolitano de Granada,Iznalloz,15,NA,19,1
2020-06-16,Granada,Metropolitano de Granada,Játar,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Jayena,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Láchar,3,NA,3,0
2020-06-16,Granada,Metropolitano de Granada,Lecrín,5,NA,5,2
2020-06-16,Granada,Metropolitano de Granada,Loja,54,NA,58,7
2020-06-16,Granada,Metropolitano de Granada,Malahá (La),4,NA,4,0
2020-06-16,Granada,Metropolitano de Granada,Maracena,94,NA,118,11
2020-06-16,Granada,Metropolitano de Granada,Moclín,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Monachil,34,NA,40,3
2020-06-16,Granada,Metropolitano de Granada,Montefrío,27,NA,39,5
2020-06-16,Granada,Metropolitano de Granada,Montejícar,0,NA,1,1
2020-06-16,Granada,Metropolitano de Granada,Montillana,0,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Moraleda de Zafayona,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Nigüelas,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Nívar,0,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Ogíjares,53,NA,64,3
2020-06-16,Granada,Metropolitano de Granada,Padul,15,NA,23,2
2020-06-16,Granada,Metropolitano de Granada,Peligros,28,NA,36,3
2020-06-16,Granada,Metropolitano de Granada,Píñar,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Pinar (El),NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Pinos Genil,2,NA,3,0
2020-06-16,Granada,Metropolitano de Granada,Pinos Puente,30,NA,34,10
2020-06-16,Granada,Metropolitano de Granada,Pulianas,18,NA,18,1
2020-06-16,Granada,Metropolitano de Granada,Quéntar,3,NA,3,0
2020-06-16,Granada,Metropolitano de Granada,Salar,2,NA,2,0
2020-06-16,Granada,Metropolitano de Granada,Santa Cruz del Comercio,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Santa Fe,104,NA,118,22
2020-06-16,Granada,Metropolitano de Granada,Torre-Cardela,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Valderrubio,NA,NA,NA,NA
2020-06-16,Granada,Metropolitano de Granada,Valle (El),1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Vegas del Genil,57,NA,63,8
2020-06-16,Granada,Metropolitano de Granada,Ventas de Huelma,0,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Villa de Otura,21,NA,27,1
2020-06-16,Granada,Metropolitano de Granada,Villamena,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Villanueva Mesía,5,NA,5,2
2020-06-16,Granada,Metropolitano de Granada,Víznar,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Zafarraya,1,NA,1,0
2020-06-16,Granada,Metropolitano de Granada,Zagra,6,NA,6,1
2020-06-16,Granada,Metropolitano de Granada,Zubia (La),73,NA,111,12
2020-06-16,Huelva,Aljarafe,Chucena,1,NA,1,0
2020-06-16,Huelva,Aljarafe,Hinojos,3,NA,4,0
2020-06-16,Huelva,Condado-Campiña,Almonte,9,NA,10,0
2020-06-16,Huelva,Condado-Campiña,Beas,3,NA,3,1
2020-06-16,Huelva,Condado-Campiña,Bollullos Par del Condado,8,NA,8,1
2020-06-16,Huelva,Condado-Campiña,Bonares,1,NA,1,0
2020-06-16,Huelva,Condado-Campiña,Escacena del Campo,1,NA,5,1
2020-06-16,Huelva,Condado-Campiña,Gibraleón,6,NA,8,1
2020-06-16,Huelva,Condado-Campiña,Lucena del Puerto,3,NA,5,1
2020-06-16,Huelva,Condado-Campiña,Manzanilla,3,NA,3,0
2020-06-16,Huelva,Condado-Campiña,Moguer,7,NA,7,2
2020-06-16,Huelva,Condado-Campiña,Niebla,0,NA,1,0
2020-06-16,Huelva,Condado-Campiña,Palma del Condado (La),10,NA,21,1
2020-06-16,Huelva,Condado-Campiña,Palos de la Frontera,3,NA,5,1
2020-06-16,Huelva,Condado-Campiña,Paterna del Campo,4,NA,4,1
2020-06-16,Huelva,Condado-Campiña,Rociana del Condado,3,NA,3,0
2020-06-16,Huelva,Condado-Campiña,San Bartolomé de la Torre,2,NA,2,0
2020-06-16,Huelva,Condado-Campiña,San Juan del Puerto,13,NA,14,0
2020-06-16,Huelva,Condado-Campiña,Trigueros,13,NA,15,3
2020-06-16,Huelva,Condado-Campiña,Villalba del Alcor,2,NA,2,0
2020-06-16,Huelva,Condado-Campiña,Villarrasa,1,NA,3,0
2020-06-16,Huelva,Huelva-Costa,Aljaraque,22,NA,30,0
2020-06-16,Huelva,Huelva-Costa,Almendro (El),1,NA,3,0
2020-06-16,Huelva,Huelva-Costa,Alosno,2,NA,3,1
2020-06-16,Huelva,Huelva-Costa,Ayamonte,5,NA,7,1
2020-06-16,Huelva,Huelva-Costa,Cabezas Rubias,NA,NA,NA,NA
2020-06-16,Huelva,Huelva-Costa,Cartaya,4,NA,5,1
2020-06-16,Huelva,Huelva-Costa,Granado (El),1,NA,1,0
2020-06-16,Huelva,Huelva-Costa,Huelva (capital),149,NA,199,15
2020-06-16,Huelva,Huelva-Costa,Isla Cristina,5,NA,5,1
2020-06-16,Huelva,Huelva-Costa,Lepe,7,NA,9,1
2020-06-16,Huelva,Huelva-Costa,Paymogo,1,NA,1,0
2020-06-16,Huelva,Huelva-Costa,Puebla de Guzmán,3,NA,3,0
2020-06-16,Huelva,Huelva-Costa,Punta Umbría,6,NA,8,1
2020-06-16,Huelva,Huelva-Costa,San Silvestre de Guzmán,NA,NA,NA,NA
2020-06-16,Huelva,Huelva-Costa,Sanlúcar de Guadiana,NA,NA,NA,NA
2020-06-16,Huelva,Huelva-Costa,Santa Bárbara de Casa,6,NA,6,1
2020-06-16,Huelva,Huelva-Costa,Villablanca,NA,NA,NA,NA
