Lugar de residencia;Edad;Sexo;Medida;Valor;
Granada;De 50 a 59 años;Ambos sexos;Confirmados PDIA 14 días;2302;
Granada;De 50 a 59 años;Ambos sexos;Tasa PDIA 14 dias;1652,0147834511465;
Granada;De 50 a 59 años;Ambos sexos;Confirmados PDIA 7 días;1491;
Granada;De 50 a 59 años;Ambos sexos;Tasa PDIA 7 dias;1070,0060999677062;
Granada;De 50 a 59 años;Ambos sexos;Fallecidos;97;
Granada;De 50 a 59 años;Ambos sexos;Tasa_Mortalidad;69,61139617496143;
Granada;De 50 a 59 años;Ambos sexos;Total Confirmados;18622;
Granada;De 50 a 59 años;Ambos sexos;Tasa_total;13363,952779073523;
Granada;De 60 a 69 años;Ambos sexos;Confirmados PDIA;11007;
Granada;De 60 a 69 años;Ambos sexos;Tasa_PDIA;10810,890447286229;
Granada;De 60 a 69 años;Ambos sexos;Confirmados PDIA 14 días;1072;
Granada;De 60 a 69 años;Ambos sexos;Tasa PDIA 14 dias;1052,9003869801795;
Granada;De 60 a 69 años;Ambos sexos;Confirmados PDIA 7 días;650;
Granada;De 60 a 69 años;Ambos sexos;Tasa PDIA 7 dias;638,4190779264148;
Granada;De 60 a 69 años;Ambos sexos;Fallecidos;229;
Granada;De 60 a 69 años;Ambos sexos;Tasa_Mortalidad;224,91995206946;
Granada;De 60 a 69 años;Ambos sexos;Total Confirmados;11149;
Granada;De 60 a 69 años;Ambos sexos;Tasa_total;10950,36046123323;
Granada;De 65 años;Ambos sexos;Confirmados PDIA;993;
Granada;De 65 años;Ambos sexos;Tasa_PDIA;10464,74865633892;
Granada;De 65 años;Ambos sexos;Confirmados PDIA 14 días;78;
Granada;De 65 años;Ambos sexos;Tasa PDIA 14 dias;822,0044261776794;
Granada;De 65 años;Ambos sexos;Confirmados PDIA 7 días;43;
Granada;De 65 años;Ambos sexos;Tasa PDIA 7 dias;453,1562862261566;
Granada;De 65 años;Ambos sexos;Fallecidos;20;
Granada;De 65 años;Ambos sexos;Tasa_Mortalidad;210,77036568658446;
Granada;De 65 años;Ambos sexos;Total Confirmados;1007;
Granada;De 65 años;Ambos sexos;Tasa_total;10612,287912319527;
Granada;De 66 años;Ambos sexos;Confirmados PDIA;906;
Granada;De 66 años;Ambos sexos;Tasa_PDIA;9573,119188503804;
Granada;De 66 años;Ambos sexos;Confirmados PDIA 14 días;82;
Granada;De 66 años;Ambos sexos;Tasa PDIA 14 dias;866,4412510566357;
Granada;De 66 años;Ambos sexos;Confirmados PDIA 7 días;55;
Granada;De 66 años;Ambos sexos;Tasa PDIA 7 dias;581,1496196111581;
Granada;De 66 años;Ambos sexos;Fallecidos;16;
Granada;De 66 años;Ambos sexos;Tasa_Mortalidad;169,06170752324599;
Granada;De 66 años;Ambos sexos;Total Confirmados;918;
Granada;De 66 años;Ambos sexos;Tasa_total;9699,915469146239;
Granada;De 67 años;Ambos sexos;Confirmados PDIA;863;
Granada;De 67 años;Ambos sexos;Tasa_PDIA;9467,910038398244;
Granada;De 67 años;Ambos sexos;Confirmados PDIA 14 días;80;
Granada;De 67 años;Ambos sexos;Tasa PDIA 14 dias;877,674163466813;
Granada;De 67 años;Ambos sexos;Confirmados PDIA 7 días;45;
Granada;De 67 años;Ambos sexos;Tasa PDIA 7 dias;493,6917169500823;
Granada;De 67 años;Ambos sexos;Fallecidos;26;
Granada;De 67 años;Ambos sexos;Tasa_Mortalidad;285,2441031267142;
Granada;De 67 años;Ambos sexos;Total Confirmados;871;
Granada;De 67 años;Ambos sexos;Tasa_total;9555,677454744926;
Granada;De 68 años;Ambos sexos;Confirmados PDIA;839;
Granada;De 68 años;Ambos sexos;Tasa_PDIA;9811,717927727752;
Granada;De 68 años;Ambos sexos;Confirmados PDIA 14 días;64;
Granada;De 68 años;Ambos sexos;Tasa PDIA 14 dias;748,4504736288153;
Granada;De 68 años;Ambos sexos;Confirmados PDIA 7 días;39;
Granada;De 68 años;Ambos sexos;Tasa PDIA 7 dias;456,08700736755935;
Granada;De 68 años;Ambos sexos;Fallecidos;27;
Granada;De 68 años;Ambos sexos;Tasa_Mortalidad;315,75254356215646;
Granada;De 68 años;Ambos sexos;Total Confirmados;844;
Granada;De 68 años;Ambos sexos;Tasa_total;9870,190620980002;
Granada;De 69 años;Ambos sexos;Confirmados PDIA;750;
Granada;De 69 años;Ambos sexos;Tasa_PDIA;9283,32714444857;
Granada;De 69 años;Ambos sexos;Confirmados PDIA 14 días;75;
Granada;De 69 años;Ambos sexos;Tasa PDIA 14 dias;928,3327144448571;
Granada;De 69 años;Ambos sexos;Confirmados PDIA 7 días;49;
Granada;De 69 años;Ambos sexos;Tasa PDIA 7 dias;606,51070677064;
Granada;De 69 años;Ambos sexos;Fallecidos;31;
Granada;De 69 años;Ambos sexos;Tasa_Mortalidad;383,71085530387427;
Granada;De 69 años;Ambos sexos;Total Confirmados;755;
Granada;De 69 años;Ambos sexos;Tasa_total;9345,215992078227;
Granada;De 70 a 79 años;Ambos sexos;Confirmados PDIA;6100;
Granada;De 70 a 79 años;Ambos sexos;Tasa_PDIA;8517,887563884156;
Granada;De 70 a 79 años;Ambos sexos;Confirmados PDIA 14 días;369;
Granada;De 70 a 79 años;Ambos sexos;Tasa PDIA 14 dias;515,2623788644678;
Granada;De 70 a 79 años;Ambos sexos;Confirmados PDIA 7 días;270;
Granada;De 70 a 79 años;Ambos sexos;Tasa PDIA 7 dias;377,0212528276594;
Granada;De 70 a 79 años;Ambos sexos;Fallecidos;472;
Granada;De 70 a 79 años;Ambos sexos;Tasa_Mortalidad;659,0890049431675;
Granada;De 70 a 79 años;Ambos sexos;Total Confirmados;6146;
Granada;De 70 a 79 años;Ambos sexos;Tasa_total;8582,120814365906;
Granada;De 80 y más años;Ambos sexos;Confirmados PDIA;6050;
Granada;De 80 y más años;Ambos sexos;Tasa_PDIA;12047,233118939046;
Granada;De 80 y más años;Ambos sexos;Confirmados PDIA 14 días;230;
Granada;De 80 y más años;Ambos sexos;Tasa PDIA 14 dias;457,99398633983157;
Granada;De 80 y más años;Ambos sexos;Confirmados PDIA 7 días;156;
Granada;De 80 y más años;Ambos sexos;Tasa PDIA 7 dias;310,6393994304944;
Granada;De 80 y más años;Ambos sexos;Fallecidos;1037;
Granada;De 80 y más años;Ambos sexos;Tasa_Mortalidad;2064,955494932197;
Granada;De 80 y más años;Ambos sexos;Total Confirmados;6152;
Granada;De 80 y más años;Ambos sexos;Tasa_total;12250,343495489755;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA;56717;
Huelva;TOTAL;Ambos sexos;Tasa_PDIA;11052,282869224624;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA 14 días;6495;
Huelva;TOTAL;Ambos sexos;Tasa PDIA 14 dias;1265,6624510396166;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA 7 días;3579;
Huelva;TOTAL;Ambos sexos;Tasa PDIA 7 dias;697,4297016583198;
Huelva;TOTAL;Ambos sexos;Fallecidos;427;
Huelva;TOTAL;Ambos sexos;Tasa_Mortalidad;83,20829354794708;
Huelva;TOTAL;Ambos sexos;Total Confirmados;56926;
Huelva;TOTAL;Ambos sexos;Tasa_total;11093,010113607577;
Huelva;De 0 a 4 años;Ambos sexos;Confirmados PDIA;1939;
Huelva;De 0 a 4 años;Ambos sexos;Tasa_PDIA;8752,764862546834;
Huelva;De 0 a 4 años;Ambos sexos;Confirmados PDIA 14 días;177;
Huelva;De 0 a 4 años;Ambos sexos;Tasa PDIA 14 dias;798,9888502685867;
Huelva;De 0 a 4 años;Ambos sexos;Confirmados PDIA 7 días;93;
Huelva;De 0 a 4 años;Ambos sexos;Tasa PDIA 7 dias;419,8077009885794;
Huelva;De 0 a 4 años;Ambos sexos;Fallecidos;0;
Huelva;De 0 a 4 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 0 a 4 años;Ambos sexos;Total Confirmados;1944;
Huelva;De 0 a 4 años;Ambos sexos;Tasa_total;8775,335169051596;
Huelva;De 5 a 11 años;Ambos sexos;Confirmados PDIA;4184;
Huelva;De 5 a 11 años;Ambos sexos;Tasa_PDIA;10822,555613036731;
Huelva;De 5 a 11 años;Ambos sexos;Confirmados PDIA 14 días;563;
Huelva;De 5 a 11 años;Ambos sexos;Tasa PDIA 14 dias;1456,2855664769788;
Huelva;De 5 a 11 años;Ambos sexos;Confirmados PDIA 7 días;280;
Huelva;De 5 a 11 años;Ambos sexos;Tasa PDIA 7 dias;724,2628039317124;
Huelva;De 5 a 11 años;Ambos sexos;Fallecidos;0;
Huelva;De 5 a 11 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 5 a 11 años;Ambos sexos;Total Confirmados;4192;
Huelva;De 5 a 11 años;Ambos sexos;Tasa_total;10843,248836006209;
Huelva;De 12 a 19 años;Ambos sexos;Confirmados PDIA;6922;
Huelva;De 12 a 19 años;Ambos sexos;Tasa_PDIA;15492,390331244405;
Huelva;De 12 a 19 años;Ambos sexos;Confirmados PDIA 14 días;533;
Huelva;De 12 a 19 años;Ambos sexos;Tasa PDIA 14 dias;1192,927484333035;
Huelva;De 12 a 19 años;Ambos sexos;Confirmados PDIA 7 días;327;
Huelva;De 12 a 19 años;Ambos sexos;Tasa PDIA 7 dias;731,8710832587287;
Huelva;De 12 a 19 años;Ambos sexos;Fallecidos;0;
Huelva;De 12 a 19 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 12 a 19 años;Ambos sexos;Total Confirmados;6933;
Huelva;De 12 a 19 años;Ambos sexos;Tasa_total;15517,009847806625;
Huelva;De 20 a 29 años;Ambos sexos;Confirmados PDIA;9131;
Huelva;De 20 a 29 años;Ambos sexos;Tasa_PDIA;16177,669111654443;
Huelva;De 20 a 29 años;Ambos sexos;Confirmados PDIA 14 días;1171;
Huelva;De 20 a 29 años;Ambos sexos;Tasa PDIA 14 dias;2074,6961482583893;
Huelva;De 20 a 29 años;Ambos sexos;Confirmados PDIA 7 días;661;
Huelva;De 20 a 29 años;Ambos sexos;Tasa PDIA 7 dias;1171,113709648843;
Huelva;De 20 a 29 años;Ambos sexos;Fallecidos;0;
Huelva;De 20 a 29 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 20 a 29 años;Ambos sexos;Total Confirmados;9159;
Huelva;De 20 a 29 años;Ambos sexos;Tasa_total;16227,277559264377;
Huelva;De 30 a 39 años;Ambos sexos;Confirmados PDIA;8711;
Huelva;De 30 a 39 años;Ambos sexos;Tasa_PDIA;12134,340001114393;
Huelva;De 30 a 39 años;Ambos sexos;Confirmados PDIA 14 días;1114;
Huelva;De 30 a 39 años;Ambos sexos;Tasa PDIA 14 dias;1551,7913857469214;
Huelva;De 30 a 39 años;Ambos sexos;Confirmados PDIA 7 días;615;
Huelva;De 30 a 39 años;Ambos sexos;Tasa PDIA 7 dias;856,6891402462808;
Huelva;De 30 a 39 años;Ambos sexos;Fallecidos;2;
Huelva;De 30 a 39 años;Ambos sexos;Tasa_Mortalidad;2,785980943890344;
Huelva;De 30 a 39 años;Ambos sexos;Total Confirmados;8741;
Huelva;De 30 a 39 años;Ambos sexos;Tasa_total;12176,129715272747;
Huelva;De 40 a 49 años;Ambos sexos;Confirmados PDIA;9763;
Huelva;De 40 a 49 años;Ambos sexos;Tasa_PDIA;11094,19211145328;
Huelva;De 40 a 49 años;Ambos sexos;Confirmados PDIA 14 días;1292;
Huelva;De 40 a 49 años;Ambos sexos;Tasa PDIA 14 dias;1468,1651344871082;
Huelva;De 40 a 49 años;Ambos sexos;Confirmados PDIA 7 días;647;
Huelva;De 40 a 49 años;Ambos sexos;Tasa PDIA 7 dias;735,2189179668413;
Huelva;De 40 a 49 años;Ambos sexos;Fallecidos;6;
Huelva;De 40 a 49 años;Ambos sexos;Tasa_Mortalidad;6,818104339723412;
Huelva;De 40 a 49 años;Ambos sexos;Total Confirmados;9811;
Huelva;De 40 a 49 años;Ambos sexos;Tasa_total;11148,736946171066;
Huelva;De 50 a 59 años;Ambos sexos;Confirmados PDIA;7565;
Huelva;De 50 a 59 años;Ambos sexos;Tasa_PDIA;10013,103731254385;
Huelva;De 50 a 59 años;Ambos sexos;Confirmados PDIA 14 días;946;
Huelva;De 50 a 59 años;Ambos sexos;Tasa PDIA 14 dias;1252,1343198634036;
Huelva;De 50 a 59 años;Ambos sexos;Confirmados PDIA 7 días;533;
Huelva;De 50 a 59 años;Ambos sexos;Tasa PDIA 7 dias;705,4837129885773;
Huelva;De 50 a 59 años;Ambos sexos;Fallecidos;28;
Huelva;De 50 a 59 años;Ambos sexos;Tasa_Mortalidad;37,06105809320856;
Huelva;De 50 a 59 años;Ambos sexos;Total Confirmados;7604;
Huelva;De 50 a 59 años;Ambos sexos;Tasa_total;10064,724490741353;
Huelva;De 60 a 69 años;Ambos sexos;Confirmados PDIA;4453;
Huelva;De 60 a 69 años;Ambos sexos;Tasa_PDIA;8326,16581279683;
Huelva;De 60 a 69 años;Ambos sexos;Confirmados PDIA 14 días;399;
Huelva;De 60 a 69 años;Ambos sexos;Tasa PDIA 14 dias;746,0453984518156;
Huelva;De 60 a 69 años;Ambos sexos;Confirmados PDIA 7 días;217;
Huelva;De 60 a 69 años;Ambos sexos;Tasa PDIA 7 dias;405,74398863168915;
Huelva;De 60 a 69 años;Ambos sexos;Fallecidos;47;
Huelva;De 60 a 69 años;Ambos sexos;Tasa_Mortalidad;87,88003440409858;
Huelva;De 60 a 69 años;Ambos sexos;Total Confirmados;4474;
Huelva;De 60 a 69 años;Ambos sexos;Tasa_total;8365,431360083767;
Huelva;De 65 años;Ambos sexos;Confirmados PDIA;410;
Huelva;De 65 años;Ambos sexos;Tasa_PDIA;8316,430020283975;
Huelva;De 65 años;Ambos sexos;Confirmados PDIA 14 días;36;
Huelva;De 65 años;Ambos sexos;Tasa PDIA 14 dias;730,2231237322516;
Huelva;De 65 años;Ambos sexos;Confirmados PDIA 7 días;17;
Huelva;De 65 años;Ambos sexos;Tasa PDIA 7 dias;344,82758620689657;
Huelva;De 65 años;Ambos sexos;Fallecidos;5;
Huelva;De 65 años;Ambos sexos;Tasa_Mortalidad;101,41987829614604;
Huelva;De 65 años;Ambos sexos;Total Confirmados;412;
Huelva;De 65 años;Ambos sexos;Tasa_total;8356,997971602434;
Huelva;De 66 años;Ambos sexos;Confirmados PDIA;404;
Huelva;De 66 años;Ambos sexos;Tasa_PDIA;8300,801314978426;
Huelva;De 66 años;Ambos sexos;Confirmados PDIA 14 días;35;
Huelva;De 66 años;Ambos sexos;Tasa PDIA 14 dias;719,1288267926855;
Huelva;De 66 años;Ambos sexos;Confirmados PDIA 7 días;18;
Huelva;De 66 años;Ambos sexos;Tasa PDIA 7 dias;369,83768235052395;
Huelva;De 66 años;Ambos sexos;Fallecidos;6;
Huelva;De 66 años;Ambos sexos;Tasa_Mortalidad;123,27922745017464;
Huelva;De 66 años;Ambos sexos;Total Confirmados;406;
Huelva;De 66 años;Ambos sexos;Tasa_total;8341,89439079515;
Huelva;De 67 años;Ambos sexos;Confirmados PDIA;360;
Huelva;De 67 años;Ambos sexos;Tasa_PDIA;7364,9754500818335;
Huelva;De 67 años;Ambos sexos;Confirmados PDIA 14 días;33;
Huelva;De 67 años;Ambos sexos;Tasa PDIA 14 dias;675,1227495908347;
Huelva;De 67 años;Ambos sexos;Confirmados PDIA 7 días;21;
Huelva;De 67 años;Ambos sexos;Tasa PDIA 7 dias;429,62356792144027;
Huelva;De 67 años;Ambos sexos;Fallecidos;4;
Huelva;De 67 años;Ambos sexos;Tasa_Mortalidad;81,83306055646482;
Huelva;De 67 años;Ambos sexos;Total Confirmados;362;
Huelva;De 67 años;Ambos sexos;Tasa_total;7405,891980360066;
Huelva;De 68 años;Ambos sexos;Confirmados PDIA;327;
Huelva;De 68 años;Ambos sexos;Tasa_PDIA;7032,258064516129;
Huelva;De 68 años;Ambos sexos;Confirmados PDIA 14 días;28;
Huelva;De 68 años;Ambos sexos;Tasa PDIA 14 dias;602,1505376344086;
Huelva;De 68 años;Ambos sexos;Confirmados PDIA 7 días;17;
Huelva;De 68 años;Ambos sexos;Tasa PDIA 7 dias;365,59139784946234;
Huelva;De 68 años;Ambos sexos;Fallecidos;8;
Huelva;De 68 años;Ambos sexos;Tasa_Mortalidad;172,04301075268816;
Huelva;De 68 años;Ambos sexos;Total Confirmados;329;
Huelva;De 68 años;Ambos sexos;Tasa_total;7075,268817204301;
Huelva;De 69 años;Ambos sexos;Confirmados PDIA;308;
Huelva;De 69 años;Ambos sexos;Tasa_PDIA;7123,034227567067;
Huelva;De 69 años;Ambos sexos;Confirmados PDIA 14 días;22;
Huelva;De 69 años;Ambos sexos;Tasa PDIA 14 dias;508,7881591119334;
Huelva;De 69 años;Ambos sexos;Confirmados PDIA 7 días;9;
Huelva;De 69 años;Ambos sexos;Tasa PDIA 7 dias;208,14061054579093;
Huelva;De 69 años;Ambos sexos;Fallecidos;5;
Huelva;De 69 años;Ambos sexos;Tasa_Mortalidad;115,63367252543941;
Huelva;De 69 años;Ambos sexos;Total Confirmados;310;
Huelva;De 69 años;Ambos sexos;Tasa_total;7169,287696577243;
Huelva;De 70 a 79 años;Ambos sexos;Confirmados PDIA;2385;
Huelva;De 70 a 79 años;Ambos sexos;Tasa_PDIA;6211,746321135564;
Huelva;De 70 a 79 años;Ambos sexos;Confirmados PDIA 14 días;167;
Huelva;De 70 a 79 años;Ambos sexos;Tasa PDIA 14 dias;434,9524677692408;
Huelva;De 70 a 79 años;Ambos sexos;Confirmados PDIA 7 días;107;
Huelva;De 70 a 79 años;Ambos sexos;Tasa PDIA 7 dias;278,68212006771716;
Huelva;De 70 a 79 años;Ambos sexos;Fallecidos;115;
Huelva;De 70 a 79 años;Ambos sexos;Tasa_Mortalidad;299,5181664279203;
Huelva;De 70 a 79 años;Ambos sexos;Total Confirmados;2398;
Huelva;De 70 a 79 años;Ambos sexos;Tasa_total;6245,604896470894;
Huelva;De 80 y más años;Ambos sexos;Confirmados PDIA;1663;
Huelva;De 80 y más años;Ambos sexos;Tasa_PDIA;6923,973686401865;
Huelva;De 80 y más años;Ambos sexos;Confirmados PDIA 14 días;133;
Huelva;De 80 y más años;Ambos sexos;Tasa PDIA 14 dias;553,7513531518028;
Huelva;De 80 y más años;Ambos sexos;Confirmados PDIA 7 días;99;
Huelva;De 80 y más años;Ambos sexos;Tasa PDIA 7 dias;412,190856857357;
Huelva;De 80 y más años;Ambos sexos;Fallecidos;229;
Huelva;De 80 y más años;Ambos sexos;Tasa_Mortalidad;953,4515779831793;
Huelva;De 80 y más años;Ambos sexos;Total Confirmados;1669;
Huelva;De 80 y más años;Ambos sexos;Tasa_total;6948,954950453826;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA;79151;
Jaén;TOTAL;Ambos sexos;Tasa_PDIA;12536,17071150383;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA 14 días;10728;
Jaén;TOTAL;Ambos sexos;Tasa PDIA 14 dias;1699,1325364558008;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA 7 días;6367;
Jaén;TOTAL;Ambos sexos;Tasa PDIA 7 dias;1008,4243903443405;
Jaén;TOTAL;Ambos sexos;Fallecidos;1102;
Jaén;TOTAL;Ambos sexos;Tasa_Mortalidad;174,5380364629281;
Jaén;TOTAL;Ambos sexos;Total Confirmados;79714;
Jaén;TOTAL;Ambos sexos;Tasa_total;12625,340325413657;
Jaén;De 0 a 4 años;Ambos sexos;Confirmados PDIA;2527;
Jaén;De 0 a 4 años;Ambos sexos;Tasa_PDIA;10362,503075535144;
Jaén;De 0 a 4 años;Ambos sexos;Confirmados PDIA 14 días;371;
Jaén;De 0 a 4 años;Ambos sexos;Tasa PDIA 14 dias;1521,3647174608382;
Jaén;De 0 a 4 años;Ambos sexos;Confirmados PDIA 7 días;198;
Jaén;De 0 a 4 años;Ambos sexos;Tasa PDIA 7 dias;811,9412777823342;
Jaén;De 0 a 4 años;Ambos sexos;Fallecidos;0;
Jaén;De 0 a 4 años;Ambos sexos;Tasa_Mortalidad;0;
Jaén;De 0 a 4 años;Ambos sexos;Total Confirmados;2531;
Jaén;De 0 a 4 años;Ambos sexos;Tasa_total;10378,905929631755;
Jaén;De 5 a 11 años;Ambos sexos;Confirmados PDIA;5018;
Jaén;De 5 a 11 años;Ambos sexos;Tasa_PDIA;11897,197591161268;
Jaén;De 5 a 11 años;Ambos sexos;Confirmados PDIA 14 días;743;
Jaén;De 5 a 11 años;Ambos sexos;Tasa PDIA 14 dias;1761,5818673241974;
Jaén;De 5 a 11 años;Ambos sexos;Confirmados PDIA 7 días;406;
Jaén;De 5 a 11 años;Ambos sexos;Tasa PDIA 7 dias;962,5871307316611;
Jaén;De 5 a 11 años;Ambos sexos;Fallecidos;0;
Jaén;De 5 a 11 años;Ambos sexos;Tasa_Mortalidad;0;
Jaén;De 5 a 11 años;Ambos sexos;Total Confirmados;5021;
Jaén;De 5 a 11 años;Ambos sexos;Tasa_total;11904,310303949927;
Jaén;De 12 a 19 años;Ambos sexos;Confirmados PDIA;8970;
Jaén;De 12 a 19 años;Ambos sexos;Tasa_PDIA;16609,265637151428;
Jaén;De 12 a 19 años;Ambos sexos;Confirmados PDIA 14 días;944;
Jaén;De 12 a 19 años;Ambos sexos;Tasa PDIA 14 dias;1747,9539310446987;
Jaén;De 12 a 19 años;Ambos sexos;Confirmados PDIA 7 días;593;
Jaén;De 12 a 19 años;Ambos sexos;Tasa PDIA 7 dias;1098,0261452431212;
Jaén;De 12 a 19 años;Ambos sexos;Fallecidos;2;
Jaén;De 12 a 19 años;Ambos sexos;Tasa_Mortalidad;3,703292226789616;
Jaén;De 12 a 19 años;Ambos sexos;Total Confirmados;8979;
Jaén;De 12 a 19 años;Ambos sexos;Tasa_total;16625,930452171982;
Jaén;De 20 a 29 años;Ambos sexos;Confirmados PDIA;13059;
Jaén;De 20 a 29 años;Ambos sexos;Tasa_PDIA;17495,511910184614;
Jaén;De 20 a 29 años;Ambos sexos;Confirmados PDIA 14 días;2117;
Jaén;De 20 a 29 años;Ambos sexos;Tasa PDIA 14 dias;2836,204817662978;
Jaén;De 20 a 29 años;Ambos sexos;Confirmados PDIA 7 días;1277;
Jaén;De 20 a 29 años;Ambos sexos;Tasa PDIA 7 dias;1710,8330430588678;
Jaén;De 20 a 29 años;Ambos sexos;Fallecidos;3;
Jaén;De 20 a 29 años;Ambos sexos;Tasa_Mortalidad;4,019184909300394;
Jaén;De 20 a 29 años;Ambos sexos;Total Confirmados;13094;
Jaén;De 20 a 29 años;Ambos sexos;Tasa_total;17542,40240079312;
Jaén;De 30 a 39 años;Ambos sexos;Confirmados PDIA;11073;
Jaén;De 30 a 39 años;Ambos sexos;Tasa_PDIA;14026,220786623599;
Jaén;De 30 a 39 años;Ambos sexos;Confirmados PDIA 14 días;1869;
Jaén;De 30 a 39 años;Ambos sexos;Tasa PDIA 14 dias;2367,471024130724;
Jaén;De 30 a 39 años;Ambos sexos;Confirmados PDIA 7 días;1024;
Jaén;De 30 a 39 años;Ambos sexos;Tasa PDIA 7 dias;1297,1055798340617;
Jaén;De 30 a 39 años;Ambos sexos;Fallecidos;3;
Jaén;De 30 a 39 años;Ambos sexos;Tasa_Mortalidad;3,8001140034201026;
Jaén;De 30 a 39 años;Ambos sexos;Total Confirmados;11139;
Jaén;De 30 a 39 años;Ambos sexos;Tasa_total;14109,823294698841;
Jaén;De 40 a 49 años;Ambos sexos;Confirmados PDIA;11873;
Jaén;De 40 a 49 años;Ambos sexos;Tasa_PDIA;12871,158328364681;
Jaén;De 40 a 49 años;Ambos sexos;Confirmados PDIA 14 días;1899;
Jaén;De 40 a 49 años;Ambos sexos;Tasa PDIA 14 dias;2058,6481652122065;
Jaén;De 40 a 49 años;Ambos sexos;Confirmados PDIA 7 días;1114;
Jaén;De 40 a 49 años;Ambos sexos;Tasa PDIA 7 dias;1207,653531356713;
Jaén;De 40 a 49 años;Ambos sexos;Fallecidos;20;
Jaén;De 40 a 49 años;Ambos sexos;Tasa_Mortalidad;21,681391945362893;
Jaén;De 40 a 49 años;Ambos sexos;Total Confirmados;11955;
Jaén;De 40 a 49 años;Ambos sexos;Tasa_total;12960,052035340668;
Jaén;De 50 a 59 años;Ambos sexos;Confirmados PDIA;11570;
Jaén;De 50 a 59 años;Ambos sexos;Tasa_PDIA;11548,750299449013;
Jaén;De 50 a 59 años;Ambos sexos;Confirmados PDIA 14 días;1585;
Jaén;De 50 a 59 años;Ambos sexos;Tasa PDIA 14 dias;1582,0889563203705;
Jaén;De 50 a 59 años;Ambos sexos;Confirmados PDIA 7 días;1006;
Jaén;De 50 a 59 años;Ambos sexos;Tasa PDIA 7 dias;1004,1523596582289;
Jaén;De 50 a 59 años;Ambos sexos;Fallecidos;67;
Jaén;De 50 a 59 años;Ambos sexos;Tasa_Mortalidad;66,8769464185898;
Jaén;De 50 a 59 años;Ambos sexos;Total Confirmados;11706;
Jaén;De 50 a 59 años;Ambos sexos;Tasa_total;11684,500519044957;
Jaén;De 60 a 69 años;Ambos sexos;Confirmados PDIA;7233;
Jaén;De 60 a 69 años;Ambos sexos;Tasa_PDIA;10109,862462260986;
Jaén;De 60 a 69 años;Ambos sexos;Confirmados PDIA 14 días;685;
Jaén;De 60 a 69 años;Ambos sexos;Tasa PDIA 14 dias;957,4527563457452;
Jaén;De 60 a 69 años;Ambos sexos;Confirmados PDIA 7 días;408;
Jaén;De 60 a 69 años;Ambos sexos;Tasa PDIA 7 dias;570,2784300570279;
Jaén;De 60 a 69 años;Ambos sexos;Fallecidos;133;
Jaén;De 60 a 69 años;Ambos sexos;Tasa_Mortalidad;185,89958626858996;
Jaén;De 60 a 69 años;Ambos sexos;Total Confirmados;7320;
Jaén;De 60 a 69 años;Ambos sexos;Tasa_total;10231,465951023147;
Jaén;De 65 años;Ambos sexos;Confirmados PDIA;643;
Jaén;De 65 años;Ambos sexos;Tasa_PDIA;9880,147510755993;
Jaén;De 65 años;Ambos sexos;Confirmados PDIA 14 días;59;
Jaén;De 65 años;Ambos sexos;Tasa PDIA 14 dias;906,5765212046712;
Jaén;De 65 años;Ambos sexos;Confirmados PDIA 7 días;30;
Jaén;De 65 años;Ambos sexos;Tasa PDIA 7 dias;460,9711124769515;
Jaén;De 65 años;Ambos sexos;Fallecidos;12;
Jaén;De 65 años;Ambos sexos;Tasa_Mortalidad;184,38844499078058;
Jaén;De 65 años;Ambos sexos;Total Confirmados;649;
Jaén;De 65 años;Ambos sexos;Tasa_total;9972,341733251384;
Jaén;De 66 años;Ambos sexos;Confirmados PDIA;602;
Jaén;De 66 años;Ambos sexos;Tasa_PDIA;8737,300435413643;
Jaén;De 66 años;Ambos sexos;Confirmados PDIA 14 días;49;
Jaén;De 66 años;Ambos sexos;Tasa PDIA 14 dias;711,1756168359942;
Jaén;De 66 años;Ambos sexos;Confirmados PDIA 7 días;28;
Jaén;De 66 años;Ambos sexos;Tasa PDIA 7 dias;406,3860667634252;
Jaén;De 66 años;Ambos sexos;Fallecidos;14;
Jaén;De 66 años;Ambos sexos;Tasa_Mortalidad;203,19303338171264;
Jaén;De 66 años;Ambos sexos;Total Confirmados;608;
Jaén;De 66 años;Ambos sexos;Tasa_total;8824,383164005805;
Jaén;De 67 años;Ambos sexos;Confirmados PDIA;597;
Jaén;De 67 años;Ambos sexos;Tasa_PDIA;9048,196423158533;
Jaén;De 67 años;Ambos sexos;Confirmados PDIA 14 días;56;
Jaén;De 67 años;Ambos sexos;Tasa PDIA 14 dias;848,7420430433465;
Jaén;De 67 años;Ambos sexos;Confirmados PDIA 7 días;32;
Jaén;De 67 años;Ambos sexos;Tasa PDIA 7 dias;484,9954531676266;
Jaén;De 67 años;Ambos sexos;Fallecidos;14;
