Lugar de residencia;Medida;Valor;
Torre del Campo;Confirmados PDIA;1923;
Torre del Campo;Tasa PDIA;11043,473267099294;
Torre del Campo;Confirmados PDIA 14 días;120;
Torre del Campo;Tasa PDIA 14 dias;689,140297478895;
Torre del Campo;Confirmados PDIA 7 días;33;
Torre del Campo;Tasa PDIA 7 dias;189,51358180669615;
Torre del Campo;Total Confirmados ;1943;
Torre del Campo;Tasa total confirmados;11158,329983345775;
Torre del Campo;Curados;1247;
Torre del Campo;Fallecidos;33;
Jaén Norte;Población;182146;
Jaén Norte;Confirmados PDIA;10032;
Jaén Norte;Tasa PDIA;5507,669671582137;
Jaén Norte;Confirmados PDIA 14 días;964;
Jaén Norte;Tasa PDIA 14 dias;529,2457698769119;
Jaén Norte;Confirmados PDIA 7 días;368;
Jaén Norte;Tasa PDIA 7 dias;202,03572957956806;
Jaén Norte;Total Confirmados ;10197;
Jaén Norte;Tasa total confirmados;5598,256343812107;
Jaén Norte;Curados;7427;
Jaén Norte;Fallecidos;240;
Andújar;Población;46416;
Andújar;Confirmados PDIA;2013;
Andújar;Tasa PDIA;4336,866597724923;
Andújar;Confirmados PDIA 14 días;283;
Andújar;Tasa PDIA 14 dias;609,7035504998277;
Andújar;Confirmados PDIA 7 días;126;
Andújar;Tasa PDIA 7 dias;271,45811789038265;
Andújar;Total Confirmados ;2032;
Andújar;Tasa total confirmados;4377,800758359186;
Andújar;Curados;1444;
Andújar;Fallecidos;45;
Arjona;Población;11716;
Arjona;Confirmados PDIA;525;
Arjona;Tasa PDIA;4481,051553431205;
Arjona;Confirmados PDIA 14 días;38;
Arjona;Tasa PDIA 14 dias;324,3427791054968;
Arjona;Confirmados PDIA 7 días;15;
Arjona;Tasa PDIA 7 dias;128,03004438374873;
Arjona;Total Confirmados ;561;
Arjona;Tasa total confirmados;4788,3236599522015;
Arjona;Curados;465;
Arjona;Fallecidos;14;
Bailén;Población;20124;
Bailén;Confirmados PDIA;1188;
Bailén;Tasa PDIA;5903,3989266547405;
Bailén;Confirmados PDIA 14 días;122;
Bailén;Tasa PDIA 14 dias;606,2413039157225;
Bailén;Confirmados PDIA 7 días;48;
Bailén;Tasa PDIA 7 dias;238,52116875372687;
Bailén;Total Confirmados ;1208;
Bailén;Tasa total confirmados;6002,782746968794;
Bailén;Curados;824;
Bailén;Fallecidos;20;
La Carolina;Población;17117;
La Carolina;Confirmados PDIA;723;
La Carolina;Tasa PDIA;4223,871005433195;
La Carolina;Confirmados PDIA 14 días;61;
La Carolina;Tasa PDIA 14 dias;356,37085937956414;
La Carolina;Confirmados PDIA 7 días;20;
La Carolina;Tasa PDIA 7 dias;116,8429047146112;
La Carolina;Total Confirmados ;727;
La Carolina;Tasa total confirmados;4247,239586376117;
La Carolina;Curados;560;
La Carolina;Fallecidos;22;
Linares;Población;70748;
Linares;Confirmados PDIA;4682;
Linares;Tasa PDIA;6617,8549216939;
Linares;Confirmados PDIA 14 días;376;
Linares;Tasa PDIA 14 dias;531,4637869621756;
Linares;Confirmados PDIA 7 días;130;
Linares;Tasa PDIA 7 dias;183,7507774071352;
Linares;Total Confirmados ;4764;
Linares;Tasa total confirmados;6733,759258212246;
Linares;Curados;3531;
Linares;Fallecidos;129;
Santisteban del Puerto;Población;16025;
Santisteban del Puerto;Confirmados PDIA;901;
Santisteban del Puerto;Tasa PDIA;5622,464898595944;
Santisteban del Puerto;Confirmados PDIA 14 días;84;
Santisteban del Puerto;Tasa PDIA 14 dias;524,1809672386895;
Santisteban del Puerto;Confirmados PDIA 7 días;29;
Santisteban del Puerto;Tasa PDIA 7 dias;180,96723868954757;
Santisteban del Puerto;Total Confirmados ;905;
Santisteban del Puerto;Tasa total confirmados;5647,4258970358815;
Santisteban del Puerto;Curados;603;
Santisteban del Puerto;Fallecidos;10;
Jaén Nordeste;Población;161758;
Jaén Nordeste;Confirmados PDIA;10152;
Jaén Nordeste;Tasa PDIA;6276,041988649711;
Jaén Nordeste;Confirmados PDIA 14 días;1101;
Jaén Nordeste;Tasa PDIA 14 dias;680,646397705214;
Jaén Nordeste;Confirmados PDIA 7 días;388;
Jaén Nordeste;Tasa PDIA 7 dias;239,86448892790463;
Jaén Nordeste;Total Confirmados ;10291;
Jaén Nordeste;Tasa total confirmados;6361,972823600688;
Jaén Nordeste;Curados;6726;
Jaén Nordeste;Fallecidos;155;
Baeza;Población;22447;
Baeza;Confirmados PDIA;1568;
Baeza;Tasa PDIA;6985,3432529959455;
Baeza;Confirmados PDIA 14 días;177;
Baeza;Tasa PDIA 14 dias;788,5240789415067;
Baeza;Confirmados PDIA 7 días;45;
Baeza;Tasa PDIA 7 dias;200,4722234597051;
Baeza;Total Confirmados ;1581;
Baeza;Tasa total confirmados;7043,2574508843045;
Baeza;Curados;943;
Baeza;Fallecidos;19;
Beas de Segura;Población;7387;
Beas de Segura;Confirmados PDIA;527;
Beas de Segura;Tasa PDIA;7134,1545959117375;
Beas de Segura;Confirmados PDIA 14 días;36;
Beas de Segura;Tasa PDIA 14 dias;487,3426289427373;
Beas de Segura;Confirmados PDIA 7 días;8;
Beas de Segura;Tasa PDIA 7 dias;108,29836198727496;
Beas de Segura;Total Confirmados ;529;
Beas de Segura;Tasa total confirmados;7161,229186408556;
Beas de Segura;Curados;254;
Beas de Segura;Fallecidos;1;
Cazorla;Población;12770;
Cazorla;Confirmados PDIA;695;
Cazorla;Tasa PDIA;5442,443226311669;
Cazorla;Confirmados PDIA 14 días;79;
Cazorla;Tasa PDIA 14 dias;618,6374314800313;
Cazorla;Confirmados PDIA 7 días;38;
Cazorla;Tasa PDIA 7 dias;297,5724353954581;
Cazorla;Total Confirmados ;717;
Cazorla;Tasa total confirmados;5614,722004698512;
Cazorla;Curados;508;
Cazorla;Fallecidos;16;
Jódar;Población;14741;
Jódar;Confirmados PDIA;1119;
Jódar;Tasa PDIA;7591,072518825045;
Jódar;Confirmados PDIA 14 días;69;
Jódar;Tasa PDIA 14 dias;468,08221965945324;
Jódar;Confirmados PDIA 7 días;29;
Jódar;Tasa PDIA 7 dias;196,73020826266873;
Jódar;Total Confirmados ;1126;
Jódar;Tasa total confirmados;7638,559120819483;
Jódar;Curados;860;
Jódar;Fallecidos;14;
Orcera;Población;12997;
Orcera;Confirmados PDIA;886;
Orcera;Tasa PDIA;6816,957759482957;
Orcera;Confirmados PDIA 14 días;70;
Orcera;Tasa PDIA 14 dias;538,5858274986535;
Orcera;Confirmados PDIA 7 días;22;
Orcera;Tasa PDIA 7 dias;169,26983149957684;
Orcera;Total Confirmados ;890;
Orcera;Tasa total confirmados;6847,73409248288;
Orcera;Curados;564;
Orcera;Fallecidos;14;
Peal de Becerro;Población;12926;
Peal de Becerro;Confirmados PDIA;676;
Peal de Becerro;Tasa PDIA;5229,769456908556;
Peal de Becerro;Confirmados PDIA 14 días;44;
Peal de Becerro;Tasa PDIA 14 dias;340,3991954200835;
Peal de Becerro;Confirmados PDIA 7 días;25;
Peal de Becerro;Tasa PDIA 7 dias;193,40863376141112;
Peal de Becerro;Total Confirmados ;679;
Peal de Becerro;Tasa total confirmados;5252,9784929599255;
Peal de Becerro;Curados;591;
Peal de Becerro;Fallecidos;20;
Pozo Alcón;Población;5104;
Pozo Alcón;Confirmados PDIA;318;
Pozo Alcón;Tasa PDIA;6230,407523510971;
Pozo Alcón;Confirmados PDIA 14 días;21;
Pozo Alcón;Tasa PDIA 14 dias;411,44200626959247;
Pozo Alcón;Confirmados PDIA 7 días;5;
Pozo Alcón;Tasa PDIA 7 dias;97,96238244514106;
Pozo Alcón;Total Confirmados ;320;
Pozo Alcón;Tasa total confirmados;6269,592476489028;
Pozo Alcón;Curados;275;
Pozo Alcón;Fallecidos;2;
Santiago-Pontones;Población;2911;
Santiago-Pontones;Confirmados PDIA;143;
Santiago-Pontones;Tasa PDIA;4912,4012366884235;
Santiago-Pontones;Confirmados PDIA 14 días;4;
Santiago-Pontones;Tasa PDIA 14 dias;137,4098248024734;
Santiago-Pontones;Confirmados PDIA 7 días;2;
Santiago-Pontones;Tasa PDIA 7 dias;68,7049124012367;
Santiago-Pontones;Total Confirmados ;143;
Santiago-Pontones;Tasa total confirmados;4912,4012366884235;
Santiago-Pontones;Curados;118;
Santiago-Pontones;Fallecidos;6;
Torreperogil;Población;11108;
Torreperogil;Confirmados PDIA;680;
Torreperogil;Tasa PDIA;6121,714079942383;
Torreperogil;Confirmados PDIA 14 días;124;
Torreperogil;Tasa PDIA 14 dias;1116,3125675189053;
Torreperogil;Confirmados PDIA 7 días;56;
Torreperogil;Tasa PDIA 7 dias;504,1411595246669;
Torreperogil;Total Confirmados ;690;
Torreperogil;Tasa total confirmados;6211,7392870003605;
Torreperogil;Curados;373;
Torreperogil;Fallecidos;14;
Úbeda;Población;39674;
Úbeda;Confirmados PDIA;2004;
Úbeda;Tasa PDIA;5051,1670111407975;
Úbeda;Confirmados PDIA 14 días;340;
Úbeda;Tasa PDIA 14 dias;856,9844230478399;
Úbeda;Confirmados PDIA 7 días;104;
Úbeda;Tasa PDIA 7 dias;262,13641175580983;
Úbeda;Total Confirmados ;2067;
Úbeda;Tasa total confirmados;5209,96118364672;
Úbeda;Curados;1193;
Úbeda;Fallecidos;27;
Villacarrillo;Población;10673;
Villacarrillo;Confirmados PDIA;850;
Villacarrillo;Tasa PDIA;7964,021362316124;
Villacarrillo;Confirmados PDIA 14 días;65;
Villacarrillo;Tasa PDIA 14 dias;609,0133982947624;
Villacarrillo;Confirmados PDIA 7 días;23;
Villacarrillo;Tasa PDIA 7 dias;215,49704862737752;
Villacarrillo;Total Confirmados ;859;
Villacarrillo;Tasa total confirmados;8048,3462943877075;
Villacarrillo;Curados;581;
Villacarrillo;Fallecidos;13;
Villanueva del Arzobispo;Población;9020;
Villanueva del Arzobispo;Confirmados PDIA;686;
Villanueva del Arzobispo;Tasa PDIA;7605,321507760532;
Villanueva del Arzobispo;Confirmados PDIA 14 días;72;
Villanueva del Arzobispo;Tasa PDIA 14 dias;798,2261640798226;
Villanueva del Arzobispo;Confirmados PDIA 7 días;31;
Villanueva del Arzobispo;Tasa PDIA 7 dias;343,6807095343681;
Villanueva del Arzobispo;Total Confirmados ;690;
Villanueva del Arzobispo;Tasa total confirmados;7649,667405764966;
Villanueva del Arzobispo;Curados;466;
Villanueva del Arzobispo;Fallecidos;9;
Municipios de Jaén sin especificar;Población;;
Municipios de Jaén sin especificar;Confirmados PDIA;64;
Municipios de Jaén sin especificar;Tasa PDIA;-;
Municipios de Jaén sin especificar;Confirmados PDIA 14 días;12;
Municipios de Jaén sin especificar;Tasa PDIA 14 dias;-;
Municipios de Jaén sin especificar;Confirmados PDIA 7 días;2;
Municipios de Jaén sin especificar;Tasa PDIA 7 dias;-;
Municipios de Jaén sin especificar;Total Confirmados ;64;
Municipios de Jaén sin especificar;Tasa total confirmados;-;
Municipios de Jaén sin especificar;Curados;30;
Municipios de Jaén sin especificar;Fallecidos;1;
Málaga;Población;1685920;
Málaga;Confirmados PDIA;77134;
Málaga;Tasa PDIA;4575,187434753725;
Málaga;Confirmados PDIA 14 días;12793;
Málaga;Tasa PDIA 14 dias;758,8141786087122;
Málaga;Confirmados PDIA 7 días;4708;
Málaga;Tasa PDIA 7 dias;279,25405713201104;
Málaga;Total Confirmados ;79053;
Málaga;Tasa total confirmados;4689,012527284806;
Málaga;Curados;45112;
Málaga;Fallecidos;1138;
La Vega;Población;110176;
La Vega;Confirmados PDIA;5112;
La Vega;Tasa PDIA;4639,848968922452;
La Vega;Confirmados PDIA 14 días;593;
La Vega;Tasa PDIA 14 dias;538,2297415045018;
La Vega;Confirmados PDIA 7 días;214;
La Vega;Tasa PDIA 7 dias;194,2346790589602;
La Vega;Total Confirmados ;5234;
La Vega;Tasa total confirmados;4750,580888759802;
La Vega;Curados;3238;
La Vega;Fallecidos;92;
Antequera;Población;50470;
Antequera;Confirmados PDIA;1845;
Antequera;Tasa PDIA;3655,637012086388;
Antequera;Confirmados PDIA 14 días;222;
Antequera;Tasa PDIA 14 dias;439,8652664949475;
Antequera;Confirmados PDIA 7 días;77;
Antequera;Tasa PDIA 7 dias;152,56588072122054;
Antequera;Total Confirmados ;1914;
Antequera;Tasa total confirmados;3792,3518922131957;
Antequera;Curados;1291;
Antequera;Fallecidos;28;
Archidona;Población;24055;
Archidona;Confirmados PDIA;1121;
Archidona;Tasa PDIA;4660,153814175847;
Archidona;Confirmados PDIA 14 días;145;
Archidona;Tasa PDIA 14 dias;602,7852837247973;
Archidona;Confirmados PDIA 7 días;60;
Archidona;Tasa PDIA 7 dias;249,42839326543339;
Archidona;Total Confirmados ;1148;
Archidona;Tasa total confirmados;4772,396591145292;
Archidona;Curados;689;
Archidona;Fallecidos;39;
Campillos;Población;19029;
Campillos;Confirmados PDIA;1302;
Campillos;Tasa PDIA;6842,188239003625;
Campillos;Confirmados PDIA 14 días;134;
Campillos;Tasa PDIA 14 dias;704,188344106364;
Campillos;Confirmados PDIA 7 días;49;
Campillos;Tasa PDIA 7 dias;257,5017079194913;
Campillos;Total Confirmados ;1322;
Campillos;Tasa total confirmados;6947,290976929949;
Campillos;Curados;802;
Campillos;Fallecidos;20;
Mollina;Población;16622;
Mollina;Confirmados PDIA;844;
Mollina;Tasa PDIA;5077,607989411624;
Mollina;Confirmados PDIA 14 días;92;
Mollina;Tasa PDIA 14 dias;553,4833353387078;
Mollina;Confirmados PDIA 7 días;28;
Mollina;Tasa PDIA 7 dias;168,45144988569368;
Mollina;Total Confirmados ;850;
Mollina;Tasa total confirmados;5113,704728672843;
Mollina;Curados;456;
Mollina;Fallecidos;5;
Axarquía;Población;170141;
Axarquía;Confirmados PDIA;6352;
Axarquía;Tasa PDIA;3733,3740838481026;
Axarquía;Confirmados PDIA 14 días;869;
Axarquía;Tasa PDIA 14 dias;510,75284616876587;
Axarquía;Confirmados PDIA 7 días;243;
Axarquía;Tasa PDIA 7 dias;142,82271762832005;
Axarquía;Total Confirmados ;6450;
Axarquía;Tasa total confirmados;3790,9733691467663;
Axarquía;Curados;3356;
Axarquía;Fallecidos;106;
Algarrobo;Población;13235;
Algarrobo;Confirmados PDIA;392;
Algarrobo;Tasa PDIA;2961,843596524367;
Algarrobo;Confirmados PDIA 14 días;45;
Algarrobo;Tasa PDIA 14 dias;340,0075557234605;
Algarrobo;Confirmados PDIA 7 días;23;
Algarrobo;Tasa PDIA 7 dias;173,78163959199094;
Algarrobo;Total Confirmados ;398;
Algarrobo;Tasa total confirmados;3007,1779372874953;
Algarrobo;Curados;235;
Algarrobo;Fallecidos;7;
Axarquía Oeste;Población;10173;
Axarquía Oeste;Confirmados PDIA;396;
Axarquía Oeste;Tasa PDIA;3892,657033323503;
Axarquía Oeste;Confirmados PDIA 14 días;52;
Axarquía Oeste;Tasa PDIA 14 dias;511,1569841737934;
Axarquía Oeste;Confirmados PDIA 7 días;11;
Axarquía Oeste;Tasa PDIA 7 dias;108,12936203676398;
Axarquía Oeste;Total Confirmados ;399;
Axarquía Oeste;Tasa total confirmados;3922,14685933353;
Axarquía Oeste;Curados;195;
Axarquía Oeste;Fallecidos;8;
Colmenar;Población;11190;
Colmenar;Confirmados PDIA;322;
Colmenar;Tasa PDIA;2877,569258266309;
Colmenar;Confirmados PDIA 14 días;54;
Colmenar;Tasa PDIA 14 dias;482,573726541555;
Colmenar;Confirmados PDIA 7 días;19;
Colmenar;Tasa PDIA 7 dias;169,79445933869528;
Colmenar;Total Confirmados ;328;
Colmenar;Tasa total confirmados;2931,188561215371;
Colmenar;Curados;158;
Colmenar;Fallecidos;5;
Nerja;Población;24206;
Nerja;Confirmados PDIA;478;
Nerja;Tasa PDIA;1974,7170123109972;
Nerja;Confirmados PDIA 14 días;75;
Nerja;Tasa PDIA 14 dias;309,8405354044452;
Nerja;Confirmados PDIA 7 días;27;
Nerja;Tasa PDIA 7 dias;111,54259274560026;
Nerja;Total Confirmados ;485;
Nerja;Tasa total confirmados;2003,6354622820788;
Nerja;Curados;302;
Nerja;Fallecidos;9;
Torrox;Población;17943;
Torrox;Confirmados PDIA;365;
Torrox;Tasa PDIA;2034,2194727748983;
Torrox;Confirmados PDIA 14 días;45;
Torrox;Tasa PDIA 14 dias;250,79418157498745;
Torrox;Confirmados PDIA 7 días;10;
Torrox;Tasa PDIA 7 dias;55,73204034999722;
Torrox;Total Confirmados ;374;
Torrox;Tasa total confirmados;2084,3783090898955;
Torrox;Curados;213;
Torrox;Fallecidos;7;
Vélez-Málaga;Población;83542;
Vélez-Málaga;Confirmados PDIA;4117;
Vélez-Málaga;Tasa PDIA;4928,0601374159105;
Vélez-Málaga;Confirmados PDIA 14 días;571;
Vélez-Málaga;Tasa PDIA 14 dias;683,4885446841109;
Vélez-Málaga;Confirmados PDIA 7 días;149;
Vélez-Málaga;Tasa PDIA 7 dias;178,35340307869095;
Vélez-Málaga;Total Confirmados ;4184;
Vélez-Málaga;Tasa total confirmados;5008,259318666061;
Vélez-Málaga;Curados;2094;
Vélez-Málaga;Fallecidos;68;
Viñuela;Población;9852;
Viñuela;Confirmados PDIA;282;
Viñuela;Tasa PDIA;2862,362971985384;
Viñuela;Confirmados PDIA 14 días;27;
Viñuela;Tasa PDIA 14 dias;274,05602923264314;
Viñuela;Confirmados PDIA 7 días;4;
Viñuela;Tasa PDIA 7 dias;40,600893219650835;
Viñuela;Total Confirmados ;282;
Viñuela;Tasa total confirmados;2862,362971985384;
Viñuela;Curados;159;
Viñuela;Fallecidos;2;
Valle del Guadalhorce;Población;156298;
Valle del Guadalhorce;Confirmados PDIA;7632;
Valle del Guadalhorce;Tasa PDIA;4882,979948559802;
Valle del Guadalhorce;Confirmados PDIA 14 días;1151;
Valle del Guadalhorce;Tasa PDIA 14 dias;736,4137736887228;
Valle del Guadalhorce;Confirmados PDIA 7 días;374;
Valle del Guadalhorce;Tasa PDIA 7 dias;239,28649118990646;
Valle del Guadalhorce;Total Confirmados ;7752;
Valle del Guadalhorce;Tasa total confirmados;4959,7563628453345;
Valle del Guadalhorce;Curados;4187;
Valle del Guadalhorce;Fallecidos;93;
Alhaurín de la Torre;Población;41170;
Alhaurín de la Torre;Confirmados PDIA;1910;
Alhaurín de la Torre;Tasa PDIA;4639,300461501093;
Alhaurín de la Torre;Confirmados PDIA 14 días;313;
Alhaurín de la Torre;Tasa PDIA 14 dias;760,26232693709;
Alhaurín de la Torre;Confirmados PDIA 7 días;98;
Alhaurín de la Torre;Tasa PDIA 7 dias;238,03740587806655;
Alhaurín de la Torre;Total Confirmados ;1950;
Alhaurín de la Torre;Tasa total confirmados;4736,458586349283;
Alhaurín de la Torre;Curados;1048;
Alhaurín de la Torre;Fallecidos;17;
Alhaurín el Grande;Población;25358;
Alhaurín el Grande;Confirmados PDIA;1304;
Alhaurín el Grande;Tasa PDIA;5142,361384967268;
Alhaurín el Grande;Confirmados PDIA 14 días;148;
Alhaurín el Grande;Tasa PDIA 14 dias;583,6422430791072;
Alhaurín el Grande;Confirmados PDIA 7 días;38;
Alhaurín el Grande;Tasa PDIA 7 dias;149,85408943923022;
Alhaurín el Grande;Total Confirmados ;1325;
Alhaurín el Grande;Tasa total confirmados;5225,17548702579;
Alhaurín el Grande;Curados;678;
Alhaurín el Grande;Fallecidos;11;
Álora;Población;16358;
Álora;Confirmados PDIA;763;
Álora;Tasa PDIA;4664,384399070791;
Álora;Confirmados PDIA 14 días;133;
Álora;Tasa PDIA 14 dias;813,0578310306884;
Álora;Confirmados PDIA 7 días;42;
Álora;Tasa PDIA 7 dias;256,75510453600685;
Álora;Total Confirmados ;778;
Álora;Tasa total confirmados;4756,082650690793;
Álora;Curados;371;
Álora;Fallecidos;13;
Alozaina;Población;9580;
Alozaina;Confirmados PDIA;286;
Alozaina;Tasa PDIA;2985,386221294363;
Alozaina;Confirmados PDIA 14 días;46;
Alozaina;Tasa PDIA 14 dias;480,1670146137787;
Alozaina;Confirmados PDIA 7 días;13;
Alozaina;Tasa PDIA 7 dias;135,69937369519832;
Alozaina;Total Confirmados ;290;
Alozaina;Tasa total confirmados;3027,13987473904;
Alozaina;Curados;168;
Alozaina;Fallecidos;5;
Cártama;Población;36182;
Cártama;Confirmados PDIA;1570;
Cártama;Tasa PDIA;4339,174175004146;
Cártama;Confirmados PDIA 14 días;287;
Cártama;Tasa PDIA 14 dias;793,2120944115859;
Cártama;Confirmados PDIA 7 días;101;
Cártama;Tasa PDIA 7 dias;279,14432590791;
Cártama;Total Confirmados ;1586;
Cártama;Tasa total confirmados;4383,39505831629;
Cártama;Curados;889;
Cártama;Fallecidos;12;
Coín;Población;27650;
Coín;Confirmados PDIA;1799;
Coín;Tasa PDIA;6506,32911392405;
Coín;Confirmados PDIA 14 días;224;
Coín;Tasa PDIA 14 dias;810,126582278481;
Coín;Confirmados PDIA 7 días;82;
Coín;Tasa PDIA 7 dias;296,5641952983725;
Coín;Total Confirmados ;1823;
Coín;Tasa total confirmados;6593,128390596745;
Coín;Curados;1033;
Coín;Fallecidos;35;
Costa del Sol;Población;560785;
Costa del Sol;Confirmados PDIA;24703;
Costa del Sol;Tasa PDIA;4405,075028754336;
Costa del Sol;Confirmados PDIA 14 días;4522;
Costa del Sol;Tasa PDIA 14 dias;806,3696425546333;
Costa del Sol;Confirmados PDIA 7 días;1842;
Costa del Sol;Tasa PDIA 7 dias;328,46812949704434;
Costa del Sol;Total Confirmados ;25267;
Costa del Sol;Tasa total confirmados;4505,648332248545;
Costa del Sol;Curados;13433;
Costa del Sol;Fallecidos;297;
Estepona;Población;93550;
Estepona;Confirmados PDIA;4065;
Estepona;Tasa PDIA;4345,269909139498;
Estepona;Confirmados PDIA 14 días;922;
Estepona;Tasa PDIA 14 dias;985,569214323891;
Estepona;Confirmados PDIA 7 días;405;
Estepona;Tasa PDIA 7 dias;432,9235702832709;
Estepona;Total Confirmados ;4148;
Estepona;Tasa total confirmados;4433,9925173703905;
Estepona;Curados;1943;
Estepona;Fallecidos;47;
Fuengirola;Población;168234;
Fuengirola;Confirmados PDIA;6639;
Fuengirola;Tasa PDIA;3946,289097328721;
Fuengirola;Confirmados PDIA 14 días;1182;
Fuengirola;Tasa PDIA 14 dias;702,5928171475445;
Fuengirola;Confirmados PDIA 7 días;494;
Fuengirola;Tasa PDIA 7 dias;293,63862239499747;
Fuengirola;Total Confirmados ;6726;
Fuengirola;Tasa total confirmados;3998,00278183958;
Fuengirola;Curados;3512;
Fuengirola;Fallecidos;51;
Marbella;Población;160691;
Marbella;Confirmados PDIA;8967;
Marbella;Tasa PDIA;5580,275186538138;
Marbella;Confirmados PDIA 14 días;1577;
Marbella;Tasa PDIA 14 dias;981,386636463772;
Marbella;Confirmados PDIA 7 días;621;
Marbella;Tasa PDIA 7 dias;386,4559931794562;
Marbella;Total Confirmados ;9228;
Marbella;Tasa total confirmados;5742,698719903417;
Marbella;Curados;5069;
Marbella;Fallecidos;133;
Torremolinos-Benalmádena;Población;138310;
Torremolinos-Benalmádena;Confirmados PDIA;5032;
Torremolinos-Benalmádena;Tasa PDIA;3638,204034415444;
Torremolinos-Benalmádena;Confirmados PDIA 14 días;841;
Torremolinos-Benalmádena;Tasa PDIA 14 dias;608,0543706167305;
Torremolinos-Benalmádena;Confirmados PDIA 7 días;322;
Torremolinos-Benalmádena;Tasa PDIA 7 dias;232,81035355361144;
Torremolinos-Benalmádena;Total Confirmados ;5165;
Torremolinos-Benalmádena;Tasa total confirmados;3734,36483262237;
Torremolinos-Benalmádena;Curados;2909;
Torremolinos-Benalmádena;Fallecidos;66;
Málaga (distrito);Población;633521;
Málaga (distrito);Confirmados PDIA;29039;
Málaga (distrito);Tasa PDIA;4583,747026538978;
Málaga (distrito);Confirmados PDIA 14 días;4906;
Málaga (distrito);Tasa PDIA 14 dias;774,4021113743664;
Málaga (distrito);Confirmados PDIA 7 días;1738;
Málaga (distrito);Tasa PDIA 7 dias;274,3397614285872;
Málaga (distrito);Total Confirmados ;29968;
Málaga (distrito);Tasa total confirmados;4730,387785093154;
Málaga (distrito);Curados;17513;
Málaga (distrito);Fallecidos;450;
Málaga (zbs);Población;582989;
Málaga (zbs);Confirmados PDIA;27202;
Málaga (zbs);Tasa PDIA;4665,954246135004;
Málaga (zbs);Confirmados PDIA 14 días;4660;
Málaga (zbs);Tasa PDIA 14 dias;799,3289753322962;
Málaga (zbs);Confirmados PDIA 7 días;1662;
Málaga (zbs);Tasa PDIA 7 dias;285,0825658803168;
Málaga (zbs);Total Confirmados ;28072;
Málaga (zbs);Tasa total confirmados;4815,185192173437;
Málaga (zbs);Curados;16397;
Málaga (zbs);Fallecidos;419;
Rincón de la Victoria;Población;50532;
Rincón de la Victoria;Confirmados PDIA;1837;
Rincón de la Victoria;Tasa PDIA;3635,3201931449375;
Rincón de la Victoria;Confirmados PDIA 14 días;246;
Rincón de la Victoria;Tasa PDIA 14 dias;486,82023272381855;
Rincón de la Victoria;Confirmados PDIA 7 días;76;
Rincón de la Victoria;Tasa PDIA 7 dias;150,39974669516346;
Rincón de la Victoria;Total Confirmados ;1896;
Rincón de la Victoria;Tasa total confirmados;3752,0778912372357;
Rincón de la Victoria;Curados;1116;
Rincón de la Victoria;Fallecidos;31;
Serranía;Población;54999;
Serranía;Confirmados PDIA;3624;
Serranía;Tasa PDIA;6589,210712922053;
Serranía;Confirmados PDIA 14 días;678;
Serranía;Tasa PDIA 14 dias;1232,7496863579338;
Serranía;Confirmados PDIA 7 días;283;
Serranía;Tasa PDIA 7 dias;514,5548100874561;
Serranía;Total Confirmados ;3706;
Serranía;Tasa total confirmados;6738,304332806051;
Serranía;Curados;2927;
Serranía;Fallecidos;89;
Algatocín;Población;4605;
Algatocín;Confirmados PDIA;166;
Algatocín;Tasa PDIA;3604,7774158523343;
Algatocín;Confirmados PDIA 14 días;42;
Algatocín;Tasa PDIA 14 dias;912,0521172638436;
Algatocín;Confirmados PDIA 7 días;16;
Algatocín;Tasa PDIA 7 dias;347,44842562432143;
Algatocín;Total Confirmados ;169;
Algatocín;Tasa total confirmados;3669,9239956568945;
Algatocín;Curados;133;
Algatocín;Fallecidos;5;
Benaoján;Población;5846;
Benaoján;Confirmados PDIA;262;
Benaoján;Tasa PDIA;4481,696886760178;
Benaoján;Confirmados PDIA 14 días;76;
Benaoján;Tasa PDIA 14 dias;1300,0342114266164;
Benaoján;Confirmados PDIA 7 días;34;
Benaoján;Tasa PDIA 7 dias;581,5942524803285;
Benaoján;Total Confirmados ;263;
Benaoján;Tasa total confirmados;4498,802600068423;
Benaoján;Curados;190;
Benaoján;Fallecidos;5;
Ronda;Población;44548;
Ronda;Confirmados PDIA;3196;
Ronda;Tasa PDIA;7174,283918469965;
Ronda;Confirmados PDIA 14 días;560;
Ronda;Tasa PDIA 14 dias;1257,071024512885;
Ronda;Confirmados PDIA 7 días;233;
Ronda;Tasa PDIA 7 dias;523,0313369848254;
Ronda;Total Confirmados ;3274;
Ronda;Tasa total confirmados;7349,375954027117;
Ronda;Curados;2604;
Ronda;Fallecidos;79;
Municipios de Málaga sin especificar;Población;;
Municipios de Málaga sin especificar;Confirmados PDIA;672;
Municipios de Málaga sin especificar;Tasa PDIA;-;
Municipios de Málaga sin especificar;Confirmados PDIA 14 días;74;
Municipios de Málaga sin especificar;Tasa PDIA 14 dias;-;
Municipios de Málaga sin especificar;Confirmados PDIA 7 días;14;
Municipios de Málaga sin especificar;Tasa PDIA 7 dias;-;
Municipios de Málaga sin especificar;Total Confirmados ;676;
Municipios de Málaga sin especificar;Tasa total confirmados;-;
Municipios de Málaga sin especificar;Curados;458;
Municipios de Málaga sin especificar;Fallecidos;11;
Sevilla;Población;1957688;
Sevilla;Confirmados PDIA;93007;
Sevilla;Tasa PDIA;4750,859176743179;
Sevilla;Confirmados PDIA 14 días;12337;
